Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
176.010571520,1,0,0,0,1,0,0,1
176.332349120,1,0,0,0,0,1,0,0
176.333211040,1,0,0,0,1,0,1,0
176.334193120,1,0,0,0,1,0,1,1
176.334193280,1,0,0,0,0,0,0,1
176.334216320,1,0,0,0,1,1,0,0
176.412091520,0,1,0,0,1,0,0,1
176.417212000,0,1,0,0,0,0,1,0
176.417212160,0,1,0,0,0,0,0,1
176.417212640,0,1,0,0,0,1,1,0
176.424619840,0,1,0,0,1,1,1,0
176.430237600,1,0,0,0,1,0,0,0
176.912022080,0,1,0,0,1,0,0,1
176.917144960,0,1,0,0,0,0,1,0
176.917145280,0,1,0,0,0,0,0,1
176.917145600,0,1,0,0,0,1,1,0
176.924549760,0,1,0,0,1,1,1,0
176.930169120,1,0,0,0,1,0,0,0
177.010492160,1,0,0,0,1,0,0,1
177.332365120,1,0,0,0,0,1,0,0
177.333226080,1,0,0,0,1,0,1,0
177.334200320,1,0,0,0,0,0,0,1
177.334223200,1,0,0,0,1,1,0,0
177.412107520,0,1,0,0,1,0,0,1
177.417227680,0,1,0,0,0,0,1,0
177.417227840,0,1,0,0,0,0,0,1
177.417228160,0,1,0,0,0,1,1,0
177.424635040,0,1,0,0,1,1,1,0
177.430253440,1,1,0,0,1,1,1,0
177.430253600,1,0,0,0,1,0,0,0
177.912116000,0,1,0,0,1,0,0,1
177.917239360,0,1,0,0,0,0,1,0
177.917239680,0,1,0,0,0,0,0,1
177.917240000,0,1,0,0,0,1,1,0
177.924643040,0,1,0,0,1,1,1,0
177.930262560,1,0,0,0,1,0,0,0
178.010594560,1,0,0,0,1,0,0,1
178.332385760,1,0,0,0,0,1,0,0
178.333248320,1,0,0,0,1,1,1,0
178.333248480,1,0,0,0,1,0,1,0
178.334224960,1,0,0,0,0,0,0,1
178.334248160,1,0,0,0,1,1,0,0
178.412123200,0,1,0,0,1,0,0,1
178.417244000,0,1,0,0,0,0,1,0
178.417244160,0,1,0,0,0,0,0,1
178.417244480,0,1,0,0,0,1,1,0
178.424651200,0,1,0,0,1,1,1,0
178.430269440,1,0,0,0,1,0,0,0
178.912123200,0,1,0,0,1,0,0,1
178.917245600,0,1,0,0,0,0,1,0
178.917245760,0,1,0,0,0,0,0,1
178.917246240,0,1,0,0,0,1,1,0
178.924650400,0,1,0,0,1,1,1,0
178.930269440,1,0,0,0,1,0,0,0
179.010601760,1,0,0,0,1,0,0,1
179.332485760,1,0,0,0,0,1,0,0
179.333341280,1,0,0,0,1,0,1,0
179.334405120,1,0,0,0,0,0,0,1
179.334427680,1,0,0,0,1,1,0,0
179.412121760,0,1,0,0,1,0,0,1
179.417242560,0,1,0,0,0,0,1,0
179.417242720,0,1,0,0,0,0,0,1
179.417243040,0,1,0,0,0,1,1,0
179.424649760,0,1,0,0,1,1,1,0
179.430268480,1,0,0,0,1,0,0,0
179.912139200,0,1,0,0,1,0,0,1
179.917261760,0,1,0,0,0,0,1,0
179.917262080,0,1,0,0,0,0,0,1
179.917262400,0,1,0,0,0,1,1,0
179.924752480,0,1,0,0,1,1,1,0
179.930372480,1,0,0,0,1,0,0,0
180.010608800,1,0,0,0,1,0,0,1
180.332504960,1,0,0,0,0,1,0,0
180.333355200,1,0,0,0,1,0,1,0
180.334420640,1,0,0,0,0,0,1,1
180.334420800,1,0,0,0,0,0,0,1
180.334443840,1,0,0,0,1,1,0,0
180.412137600,0,1,0,0,1,0,0,1
180.417258560,0,1,0,0,0,0,1,0
180.417258720,0,1,0,0,0,0,0,1
180.417259200,0,1,0,0,0,1,1,0
180.424752000,0,1,0,0,1,1,1,0
180.430370560,1,0,0,0,1,0,0,0
180.912145920,1,1,0,0,1,0,0,0
180.912146080,0,1,0,0,1,0,0,1
180.917269120,0,1,0,0,0,0,1,0
180.917269280,0,1,0,0,0,0,0,1
180.917269600,0,1,0,0,0,1,1,0
180.924760000,0,1,0,0,1,1,1,0
180.930378880,1,0,0,0,1,0,0,0
181.010624640,1,0,0,0,1,0,0,1
181.332425920,1,0,0,0,0,1,0,0
181.333283680,1,0,0,0,1,0,1,0
181.334350560,1,0,0,0,0,0,0,1
181.334373760,1,0,0,0,1,1,0,0
181.412144640,0,1,0,0,1,0,0,1
181.417265760,0,1,0,0,0,0,1,0
181.417265920,0,1,0,0,0,0,0,1
181.417266240,0,1,0,0,0,1,1,0
181.424759520,0,1,0,0,1,1,1,0
181.430377600,1,1,0,0,1,1,1,0
181.430377760,1,0,0,0,1,0,0,0
181.912162240,0,1,0,0,1,0,0,1
181.917284640,0,1,0,0,0,0,1,0
181.917284960,0,1,0,0,0,0,0,1
181.917285280,0,1,0,0,0,1,1,0
181.924775520,0,1,0,0,1,1,1,0
181.930395200,1,1,0,0,1,1,1,0
181.930395360,1,0,0,0,1,0,0,0
182.010640480,1,0,0,0,1,0,0,1
182.332521280,1,0,0,0,0,1,0,0
182.333375520,1,0,0,0,1,0,1,0
182.334443840,1,0,0,0,0,0,0,1
182.334467200,1,0,0,0,1,1,0,0
182.412169440,0,1,0,0,1,0,0,1
182.417289920,0,1,0,0,0,0,1,0
182.417290080,0,1,0,0,0,0,0,1
182.417290240,0,1,0,0,0,1,1,0
182.424783840,0,1,0,0,1,1,1,0
182.430402240,1,0,0,0,1,0,0,0
182.912195040,0,1,0,0,1,0,0,1
182.917318080,0,1,0,0,1,0,1,1
182.917318240,0,1,0,0,0,0,1,0
182.917318400,0,1,0,0,0,0,0,1
182.917318720,0,1,0,0,0,1,1,0
182.924808800,0,1,0,0,1,1,1,0
182.930428320,1,0,0,0,1,0,0,0
183.010648000,1,0,0,0,1,0,0,1
183.332532160,1,0,0,0,0,1,0,0
183.333398880,1,0,0,0,1,0,1,0
183.334459840,1,0,0,0,0,0,0,1
183.334482240,1,0,0,0,1,1,0,0
183.412211360,0,1,0,0,1,0,0,1
183.417331840,0,1,0,0,0,0,1,0
183.417332000,0,1,0,0,0,0,0,1
183.417332320,0,1,0,0,0,1,1,0
183.424825440,0,1,0,0,1,1,1,0
183.430444160,1,0,0,0,1,0,0,0
183.912228000,1,1,0,0,1,0,0,0
183.912228160,0,1,0,0,1,0,0,1
183.917351200,0,1,0,0,0,0,1,0
183.917351520,0,1,0,0,0,0,0,1
183.917351840,0,1,0,0,0,1,1,0
183.924841600,0,1,0,0,1,1,1,0
183.930461280,1,0,0,0,1,0,0,0
184.010663680,1,0,0,0,1,0,0,1
184.332560160,1,0,0,0,0,1,0,0
184.333413120,1,0,0,0,1,0,1,0
184.334475520,1,0,0,0,0,0,0,1
184.334498560,1,0,0,0,1,1,0,0
184.412226880,0,1,0,0,1,0,0,1
184.417347200,0,1,0,0,0,0,1,0
184.417347360,0,1,0,0,0,0,0,1
184.417347680,0,1,0,0,0,1,1,0
184.424841440,0,1,0,0,1,1,1,0
184.430459520,1,0,0,0,1,0,0,0
184.912235360,0,1,0,0,1,0,0,1
184.917358400,0,1,0,0,0,0,1,0
184.917358560,0,1,0,0,0,0,0,1
184.917358880,0,1,0,0,0,1,1,0
184.924849280,0,1,0,0,1,1,1,0
184.930468480,1,1,0,0,1,1,1,0
184.930468640,1,0,0,0,1,0,0,0
185.010688320,1,0,0,0,1,0,0,1
185.332564480,1,0,0,0,0,1,0,0
185.333419360,1,0,0,0,1,0,1,0
185.334482720,1,0,0,0,0,0,0,1
185.334506400,1,0,0,0,1,1,0,0
185.412251360,0,1,0,0,1,0,0,1
185.417371840,0,1,0,0,0,0,1,0
185.417372000,0,1,0,0,0,0,0,1
185.417372320,0,1,0,0,0,1,1,0
185.424865440,0,1,0,0,1,1,1,0
185.430484320,1,0,0,0,1,0,0,0
185.912268320,1,1,0,0,1,0,0,1
185.912268480,0,1,0,0,1,0,0,1
185.917391680,0,1,0,0,0,0,1,0
185.917392000,0,1,0,0,0,0,0,1
185.917392320,0,1,0,0,0,1,1,0
185.924882400,0,1,0,0,1,1,1,0
185.930501280,1,0,0,0,1,0,0,0
186.010608800,1,0,0,0,1,0,0,1
186.332488320,1,0,0,0,0,1,0,0
186.333339200,1,0,0,0,1,0,1,0
186.334404320,1,0,0,0,0,0,0,1
186.334427520,1,0,0,0,1,1,0,0
186.412275840,0,1,0,0,1,0,0,1
186.417396960,0,1,0,0,0,0,1,0
186.417397120,0,1,0,0,0,0,0,1
186.417397440,0,1,0,0,0,1,1,0
186.424890080,0,1,0,0,1,1,1,0
186.430509120,1,0,0,0,1,0,0,0
186.912284480,0,1,0,0,1,0,0,1
186.917407360,0,1,0,0,0,0,1,0
186.917407680,0,1,0,0,0,0,0,1
186.917408000,0,1,0,0,0,1,1,0
186.924897920,0,1,0,0,1,1,1,0
186.930517280,1,0,0,0,1,0,0,0
187.010702720,1,0,0,0,1,0,0,1
187.332583840,1,0,0,0,0,1,0,0
187.333439520,1,0,0,0,1,0,1,0
187.334505600,1,0,0,0,0,0,0,1
187.334529280,1,0,0,0,1,1,0,0
187.412283360,0,1,0,0,1,0,0,1
187.417403360,0,1,0,0,1,0,1,1
187.417403520,0,1,0,0,0,0,1,1
187.417403680,0,1,0,0,0,0,0,1
187.417403840,0,1,0,0,0,1,1,0
187.424897280,0,1,0,0,1,1,1,0
187.430516160,1,0,0,0,1,0,0,0
187.912308800,0,1,0,0,1,0,0,1
187.917431840,0,1,0,0,0,0,1,0
187.917432160,0,1,0,0,0,0,0,1
187.917432480,0,1,0,0,0,1,1,0
187.924922560,0,1,0,0,1,1,1,0
187.930542400,1,0,0,0,1,0,0,0
188.010718560,1,0,0,0,1,0,0,1
188.332589280,1,0,0,0,0,1,0,0
188.333454720,1,0,0,0,1,0,1,0
188.334521920,1,0,0,0,0,0,0,1
188.334544480,1,0,0,0,1,1,0,0
188.412307680,0,1,0,0,1,0,0,1
188.417428320,0,1,0,0,0,0,1,0
188.417428480,0,1,0,0,0,0,0,1
188.417428640,0,1,0,0,0,1,1,0
188.424921920,0,1,0,0,1,1,1,0
188.430540480,1,0,0,0,1,0,0,0
188.912238560,0,1,0,0,1,0,0,1
188.917361600,0,1,0,0,0,0,1,0
188.917361760,0,1,0,0,0,0,1,1
188.917361920,0,1,0,0,0,0,0,1
188.917362080,0,1,0,0,0,1,1,1
188.917362240,0,1,0,0,0,1,1,0
188.924851680,0,1,0,0,1,1,1,0
188.930471360,1,0,0,0,1,0,0,0
189.010656320,1,0,0,0,1,0,0,1
189.332605440,1,0,0,0,0,1,0,0
189.333460160,1,0,0,0,1,0,1,0
189.334520320,1,0,0,0,0,0,0,1
189.334543520,1,0,0,0,1,1,0,0
189.412332160,0,1,0,0,1,0,0,1
189.417452640,0,1,0,0,0,0,1,0
189.417452800,0,1,0,0,0,0,0,1
189.417453120,0,1,0,0,0,1,1,0
189.424946240,0,1,0,0,1,1,1,0
189.430565120,1,0,0,0,1,0,0,0
189.912254400,0,1,0,0,1,0,0,1
189.917377600,0,1,0,0,0,0,1,0
189.917377920,0,1,0,0,0,0,0,1
189.917378240,0,1,0,0,0,1,1,0
189.924867680,0,1,0,0,1,1,1,0
189.930487360,1,0,0,0,1,0,0,0
190.010750080,1,0,0,0,1,0,0,1
190.332599680,1,0,0,0,0,1,0,0
190.333466240,1,0,0,0,1,0,1,0
190.334527360,1,0,0,0,0,0,0,1
190.334550560,1,0,0,0,1,1,0,0
190.412347840,0,1,0,0,1,0,0,1
190.417469120,0,1,0,0,0,0,1,0
190.417469280,0,1,0,0,0,0,0,1
190.417469600,0,1,0,0,0,1,1,0
190.424961920,0,1,0,0,1,1,1,0
190.430580960,1,0,0,0,1,0,0,0
190.912356480,0,1,0,0,1,0,0,1
190.917479360,0,1,0,0,0,0,1,0
190.917479520,0,1,0,0,0,0,0,1
190.917479840,0,1,0,0,0,1,1,1
190.917480000,0,1,0,0,0,1,1,0
190.924970080,0,1,0,0,1,1,1,0
190.930589760,1,0,0,0,1,0,0,0
191.010765920,1,0,0,0,1,0,0,1
191.332615200,1,0,0,0,0,1,0,0
191.333480480,1,0,0,0,1,0,1,0
191.334543520,1,0,0,0,0,0,0,1
191.334567040,1,0,0,0,1,1,0,0
191.412286240,0,1,0,0,1,0,0,1
191.417407200,0,1,0,0,0,0,1,0
191.417407360,0,1,0,0,0,0,0,1
191.417407680,0,1,0,0,0,1,1,0
191.424900160,0,1,0,0,1,1,1,0
191.430518880,1,0,0,0,1,0,0,0
191.912294560,0,1,0,0,1,0,0,1
191.917418400,0,1,0,0,0,0,1,0
191.917418720,0,1,0,0,0,0,0,1
191.917419040,0,1,0,0,0,1,1,0
191.924908000,0,1,0,0,1,1,1,0
191.930528160,1,0,0,0,1,0,0,0
192.010782080,1,0,0,0,1,0,0,1
192.332565280,1,0,0,0,0,1,0,0
192.333417600,1,0,0,0,1,0,1,0
192.334481440,1,0,0,0,0,0,0,1
192.334504800,1,0,0,0,1,1,0,0
192.412397280,0,1,0,0,1,0,0,1
192.417517120,0,1,0,0,0,0,1,0
192.417517280,0,1,0,0,0,0,0,1
192.417517440,0,1,0,0,0,1,1,0
192.425011040,0,1,0,0,1,1,1,0
192.430629600,1,0,0,0,1,0,0,0
192.912405600,0,1,0,0,1,0,0,1
192.917528160,0,1,0,0,0,0,1,0
192.917528480,0,1,0,0,0,0,0,1
192.917528800,0,1,0,0,0,1,1,0
192.925019200,0,1,0,0,1,1,1,0
192.930638560,1,0,0,0,1,0,0,0
193.010797600,1,0,0,0,1,0,0,1
193.332660640,1,0,0,0,0,1,0,0
193.333517920,1,0,0,0,1,0,1,0
193.334583840,1,0,0,0,0,0,0,1
193.334606560,1,0,0,0,1,1,0,0
193.412404160,0,1,0,0,1,0,0,1
193.417524480,0,1,0,0,0,0,1,0
193.417524640,0,1,0,0,0,0,0,1
193.417524960,0,1,0,0,0,1,1,0
193.425018240,0,1,0,0,1,1,1,0
193.430636800,1,0,0,0,1,0,0,0
193.912429920,0,1,0,0,1,0,0,1
193.917553280,0,1,0,0,0,0,1,0
193.917553440,0,1,0,0,0,0,0,1
193.917553760,0,1,0,0,0,1,1,0
193.925043840,0,1,0,0,1,1,1,0
193.930662720,1,0,0,0,1,0,0,0
194.010805120,1,0,0,0,1,0,0,1
194.332583200,1,0,0,0,0,1,0,0
194.333438080,1,0,0,0,1,0,1,0
194.334504640,1,0,0,0,0,0,0,1
194.334527520,1,0,0,0,1,1,0,1
194.334527680,1,0,0,0,1,1,0,0
194.412446080,0,1,0,0,1,0,0,1
194.417565920,0,1,0,0,0,0,1,0
194.417566080,0,1,0,0,0,0,0,1
194.417566240,0,1,0,0,0,1,1,0
194.425059840,0,1,0,0,1,1,1,0
194.430678560,1,0,0,0,1,0,0,0
194.912462880,0,1,0,0,1,0,0,1
194.917585760,0,1,0,0,0,0,1,0
194.917586080,0,1,0,0,0,0,0,1
194.917586400,0,1,0,0,0,1,1,0
194.925076800,0,1,0,0,1,1,1,0
194.930696000,1,0,0,0,1,0,0,0
195.010820640,1,0,0,0,1,0,0,1
195.332677600,1,0,0,0,0,1,0,0
195.333538560,1,0,0,0,1,0,1,0
195.334607040,1,0,0,0,0,0,0,1
195.334630240,1,0,0,0,1,1,0,0
195.412470240,0,1,0,0,1,0,0,1
195.417591200,0,1,0,0,0,0,1,0
195.417591360,0,1,0,0,0,0,0,1
195.417591680,0,1,0,0,0,1,1,0
195.425084640,0,1,0,0,1,1,1,0
195.430703520,1,0,0,0,1,0,0,0
195.912487680,0,1,0,0,1,0,0,1
195.917610400,0,1,0,0,0,0,1,0
195.917610880,0,1,0,0,0,0,0,1
195.917611360,0,1,0,0,0,1,1,0
195.925101280,0,1,0,0,1,1,1,0
195.930720640,1,0,0,0,1,0,0,0
196.010750400,1,0,0,0,1,0,0,1
196.332700160,1,0,0,0,1,1,0,1
196.332700320,1,0,0,0,0,1,0,0
196.333553280,1,0,0,0,1,0,1,0
196.334614080,1,0,0,0,0,0,0,1
196.334637280,1,0,0,0,1,1,0,0
196.412494720,0,1,0,0,1,0,0,1
196.417615360,0,1,0,0,0,0,1,0
196.417615520,0,1,0,0,0,0,0,1
196.417615840,0,1,0,0,0,1,1,0
196.425108960,0,1,0,0,1,1,1,0
196.430727520,1,0,0,0,1,0,0,0
196.912520480,0,1,0,0,1,0,0,1
196.917644000,0,1,0,0,0,0,1,0
196.917644320,0,1,0,0,0,0,0,1
196.917644640,0,1,0,0,0,1,1,0
196.925134400,0,1,0,0,1,1,1,0
196.930753760,1,0,0,0,1,0,0,0
197.010852480,1,0,0,0,1,0,0,1
197.332702560,1,0,0,0,0,1,0,0
197.333567680,1,0,0,0,1,0,1,0
197.334630080,1,0,0,0,0,0,0,1
197.334653280,1,0,0,0,1,1,0,0
197.412528160,0,1,0,0,1,0,0,1
197.417648480,0,1,0,0,0,0,1,0
197.417648640,0,1,0,0,0,0,0,1
197.417648800,0,1,0,0,0,1,1,0
197.425142240,0,1,0,0,1,1,1,0
197.430760800,1,0,0,0,1,0,0,0
197.912536800,0,1,0,0,1,0,0,1
197.917660640,0,1,0,0,0,0,1,0
197.917660960,0,1,0,0,0,0,0,1
197.917661280,0,1,0,0,0,1,1,0
197.925150080,0,1,0,0,1,1,1,0
197.930769440,1,0,0,0,1,0,0,0
198.010868480,1,0,0,0,1,0,0,1
198.332726560,1,0,0,0,0,1,0,0
198.333582720,1,0,0,0,1,0,1,0
198.334646080,1,0,0,0,0,0,0,1
198.334669600,1,0,0,0,1,1,0,0
198.412543840,0,1,0,0,1,0,0,1
198.417664320,0,1,0,0,1,0,1,1
198.417664480,0,1,0,0,0,0,1,1
198.417664640,0,1,0,0,0,0,0,1
198.417664800,0,1,0,0,0,1,1,0
198.425158720,0,1,0,0,1,1,1,0
198.430776800,1,0,0,0,1,0,0,0
198.912569920,0,1,0,0,1,0,0,1
198.917692960,0,1,0,0,0,0,1,0
198.917693280,0,1,0,0,0,0,0,1
198.917693920,0,1,0,0,0,1,1,0
198.925183360,0,1,0,0,1,1,1,0
198.930803200,1,0,0,0,1,0,0,0
199.010884000,1,0,0,0,1,0,0,1
199.332739360,1,0,0,0,0,1,0,0
199.333596640,1,0,0,0,1,0,1,0
199.334661280,1,0,0,0,0,0,0,1
199.334684480,1,0,0,0,1,1,0,0
199.412577280,0,1,0,0,1,0,0,1
199.417697280,0,1,0,0,0,0,1,0
199.417697440,0,1,0,0,0,0,0,1
199.417697760,0,1,0,0,0,1,1,0
199.425191520,0,1,0,0,1,1,1,0
199.430809600,1,1,0,0,1,1,1,0
199.430809760,1,0,0,0,1,0,0,0
199.912516320,1,1,0,0,1,0,0,1
199.912516480,0,1,0,0,1,0,0,1
199.917639840,0,1,0,0,0,0,1,0
199.917640000,0,1,0,0,0,0,0,1
199.917640320,0,1,0,0,0,1,1,0
199.925130240,0,1,0,0,1,1,1,0
199.930749440,1,0,0,0,1,0,0,0
200.010891200,1,0,0,0,1,0,0,1
200.332748320,1,0,0,0,0,1,0,0
200.333611520,1,0,0,0,1,0,1,0
200.334677280,1,0,0,0,0,0,0,1
200.334700800,1,0,0,0,1,1,0,0
200.412610240,0,1,0,0,1,0,0,1
200.417730400,0,1,0,0,0,0,1,0
200.417730560,0,1,0,0,0,0,0,1
200.417730880,0,1,0,0,0,1,1,0
200.425224160,0,1,0,0,1,1,1,0
200.430842880,1,0,0,0,1,0,0,0
200.912618880,0,1,0,0,1,0,0,1
200.917741600,0,1,0,0,1,0,1,1
200.917741760,0,1,0,0,0,0,1,0
200.917741920,0,1,0,0,0,0,0,1
200.917742240,0,1,0,0,0,1,1,0
200.925232160,0,1,0,0,1,1,1,0
200.930852160,1,0,0,0,1,0,0,0
201.010890080,1,0,0,0,1,0,0,1
201.332775520,1,0,0,0,0,1,0,0
201.333634560,1,0,0,0,1,0,1,0
201.334702080,1,0,0,0,0,0,0,1
201.334724800,1,0,0,0,1,1,0,0
201.412617600,0,1,0,0,1,0,0,1
201.417738240,0,1,0,0,0,0,1,0
201.417738400,0,1,0,0,0,0,0,1
201.417738720,0,1,0,0,0,1,1,0
201.425231680,0,1,0,0,1,1,1,0
201.430850080,1,0,0,0,1,0,0,0
201.912634400,0,1,0,0,1,0,0,1
201.917757280,0,1,0,0,0,0,1,0
201.917757440,0,1,0,0,0,0,1,1
201.917757600,0,1,0,0,0,0,0,1
201.917757760,0,1,0,0,0,1,1,1
201.917757920,0,1,0,0,0,1,1,0
201.925248480,0,1,0,0,1,1,1,0
201.930867680,1,0,0,0,1,0,0,0
202.010905600,1,0,0,0,1,0,0,1
202.332772000,1,0,0,0,0,1,0,0
202.333632160,1,0,0,0,1,0,1,0
202.334700640,1,0,0,0,0,0,0,1
202.334723680,1,0,0,0,1,1,0,0
202.412546880,0,1,0,0,1,0,0,1
202.417667360,0,1,0,0,0,0,1,0
202.417667520,0,1,0,0,0,0,0,1
202.417668000,0,1,0,0,0,1,1,0
202.425161120,0,1,0,0,1,1,1,0
202.430779520,1,0,0,0,1,0,0,0
202.912650560,0,1,0,0,1,0,0,1
202.917773760,0,1,0,0,0,0,1,0
202.917774080,0,1,0,0,0,0,0,1
202.917774400,0,1,0,0,0,1,1,0
202.925264320,0,1,0,0,1,1,1,0
202.930883520,1,0,0,0,1,0,0,0
203.010921920,1,0,0,0,1,0,0,1
203.332787840,1,0,0,0,0,1,0,0
203.333646240,1,0,0,0,1,0,1,0
203.334707520,1,0,0,0,0,0,0,1
203.334730240,1,0,0,0,1,1,0,0
203.412657920,1,1,0,0,1,1,0,0
203.412658080,0,1,0,0,1,0,0,1
203.417777920,0,1,0,0,0,0,1,0
203.417778080,0,1,0,0,0,0,0,1
203.417778240,0,1,0,0,0,1,1,0
203.425271680,0,1,0,0,1,1,1,0
203.430890560,1,1,0,0,1,0,1,0
203.430890720,1,0,0,0,1,0,0,0
203.912674880,0,1,0,0,1,0,0,1
203.917798240,0,1,0,0,0,0,1,0
203.917798400,0,1,0,0,0,0,0,1
203.917798880,0,1,0,0,0,1,1,0
203.925288800,0,1,0,0,1,1,1,0
203.930908160,1,0,0,0,1,0,0,0
204.010946080,1,0,0,0,1,0,0,1
204.332778080,1,0,0,0,0,1,0,0
204.333643040,1,0,0,0,1,0,1,0
204.334706240,1,0,0,0,0,0,0,1
204.334729120,1,0,0,0,1,1,0,0
204.412682400,0,1,0,0,1,0,0,1
204.417803040,0,1,0,0,0,0,1,0
204.417803200,0,1,0,0,0,0,0,1
204.417803360,0,1,0,0,0,1,1,0
204.425296480,0,1,0,0,1,1,1,0
204.430914720,1,0,0,0,1,0,0,0
204.912708000,0,1,0,0,1,0,0,1
204.917831040,0,1,0,0,0,0,1,0
204.917831200,0,1,0,0,0,0,0,1
204.917831520,0,1,0,0,0,1,1,0
204.925322080,0,1,0,0,1,1,1,0
204.930940800,1,0,0,0,1,0,0,0
205.010953600,1,0,0,0,1,0,0,1
205.332792320,1,0,0,0,0,1,0,0
205.333649600,1,0,0,0,1,0,1,0
205.334713600,1,0,0,0,0,0,1,1
205.334713760,1,0,0,0,0,0,0,1
205.334736480,1,0,0,0,1,1,0,0
205.412706720,0,1,0,0,1,0,0,1
205.417827200,0,1,0,0,0,0,1,0
205.417827360,0,1,0,0,0,0,0,1
205.417827680,0,1,0,0,0,1,1,0
205.425321280,0,1,0,0,1,1,1,0
205.430939520,1,0,0,0,1,0,0,0
205.912715040,0,1,0,0,1,0,0,1
205.917837760,0,1,0,0,0,0,1,0
205.917838080,0,1,0,0,0,0,0,1
205.917838400,0,1,0,0,0,1,1,0
205.925329280,0,1,0,0,1,1,1,0
205.930948320,1,0,0,0,1,0,0,0
206.010960640,1,0,0,0,1,0,0,1
206.332819040,1,0,0,0,0,1,0,0
206.333672800,1,0,0,0,1,0,1,0
206.334737920,1,0,0,0,0,0,0,1
206.334760640,1,0,0,0,1,1,0,0
206.412627520,0,1,0,0,1,0,0,1
206.417749280,0,1,0,0,0,0,1,0
206.417749440,0,1,0,0,0,0,0,1
206.417749760,0,1,0,0,0,1,1,0
206.425242240,0,1,0,0,1,1,1,0
206.430860480,1,0,0,0,1,0,0,0
206.912739840,0,1,0,0,1,0,0,1
206.917862560,0,1,0,0,1,0,1,1
206.917862720,0,1,0,0,0,0,1,0
206.917862880,0,1,0,0,0,0,0,1
206.917863200,0,1,0,0,0,1,1,0
206.925353280,0,1,0,0,1,1,1,0
206.930972800,1,0,0,0,1,0,0,0
207.010976480,1,0,0,0,1,0,0,1
207.332836640,1,0,0,0,0,1,0,0
207.333687360,1,0,0,0,1,0,1,0
207.334754080,1,0,0,0,0,0,0,1
207.334777120,1,0,0,0,1,1,0,0
207.412738400,0,1,0,0,1,0,0,1
207.417858560,0,1,0,0,0,0,1,0
207.417858720,0,1,0,0,0,0,0,1
207.417859200,0,1,0,0,0,1,1,0
207.425353280,0,1,0,0,1,1,1,0
207.430971200,1,0,0,0,1,0,0,0
207.912738240,0,1,0,0,1,0,0,1
207.917860640,0,1,0,0,0,0,1,0
207.917860960,0,1,0,0,0,0,0,1
207.917861280,0,1,0,0,0,1,1,0
207.925351840,0,1,0,0,1,1,1,0
207.930971680,1,0,0,0,1,0,0,0
208.010984160,1,0,0,0,1,0,0,1
208.332844960,1,0,0,0,0,1,0,0
208.333701600,1,0,0,0,1,0,1,0
208.334769600,1,0,0,0,0,0,0,1
208.334792960,1,0,0,0,1,1,0,0
208.412736960,0,1,0,0,1,0,0,1
208.417857440,0,1,0,0,0,0,1,0
208.417857600,0,1,0,0,0,0,0,1
208.417857920,0,1,0,0,0,1,1,0
208.425351360,0,1,0,0,1,1,1,0
208.430970080,1,0,0,0,1,0,0,0
208.912745760,0,1,0,0,1,0,0,1
208.917867680,0,1,0,0,0,0,1,0
208.917868000,0,1,0,0,0,0,0,1
208.917868320,0,1,0,0,0,1,1,0
208.925359040,0,1,0,0,1,1,1,0
208.930978560,1,0,0,0,1,0,0,0
209.011008160,1,0,0,0,1,0,0,1
209.332865280,1,0,0,0,0,1,0,0
209.333724960,1,0,0,0,1,0,1,0
209.334785760,1,0,0,0,0,0,0,1
209.334808800,1,0,0,0,1,1,0,0
209.412761600,0,1,0,0,1,0,0,1
209.417881920,0,1,0,0,0,0,1,0
209.417882080,0,1,0,0,0,0,0,1
209.417882400,0,1,0,0,0,1,1,0
209.425375520,0,1,0,0,1,1,1,0
209.430994240,1,0,0,0,1,0,0,0
209.912778720,0,1,0,0,1,0,0,1
209.917901440,0,1,0,0,0,0,1,0
209.917901600,0,1,0,0,0,0,0,1
209.917901920,0,1,0,0,0,1,1,0
209.925392800,0,1,0,0,1,1,1,0
209.931011840,1,0,0,0,1,0,0,0
210.011015680,1,0,0,0,1,0,0,1
210.332863040,1,0,0,0,0,1,0,0
210.333730720,1,0,0,0,1,0,1,0
210.334792640,1,0,0,0,0,0,0,1
210.334815680,1,0,0,0,1,1,0,0
210.412785920,0,1,0,0,1,0,0,1
210.417907360,0,1,0,0,0,0,1,0
210.417907520,0,1,0,0,0,0,0,1
210.417907680,0,1,0,0,0,1,1,0
210.425400320,0,1,0,0,1,1,1,0
210.431018720,1,0,0,0,1,0,0,0
210.912794720,0,1,0,0,1,0,0,1
210.917917440,0,1,0,0,0,0,1,0
210.917917600,0,1,0,0,0,0,0,1
210.917917920,0,1,0,0,0,1,1,1
210.917918080,0,1,0,0,0,1,1,0
210.925408160,0,1,0,0,1,1,1,0
210.931028160,1,0,0,0,1,0,0,0
211.011031200,1,0,0,0,1,0,0,1
211.332890400,1,0,0,0,0,1,0,0
211.333745600,1,0,0,0,1,0,1,0
211.334808960,1,0,0,0,1,0,1,1
211.334809120,1,0,0,0,0,0,0,1
211.334831680,1,0,0,0,1,1,0,0
211.412810400,0,1,0,0,1,0,0,1
211.417931200,0,1,0,0,0,0,1,0
211.417931360,0,1,0,0,0,0,0,1
211.417931680,0,1,0,0,0,1,1,0
