Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.425890200,0,0,0,1,0,0,0,0,1,0
0.425890850,0,0,0,1,0,0,0,1,1,0
0.425891100,0,0,0,1,1,1,0,1,1,0
0.425891300,0,0,0,0,1,1,0,1,1,0
0.425891450,0,0,0,1,0,0,1,1,1,0
0.425967950,0,0,0,1,0,0,1,1,1,1
0.426775700,1,0,0,1,0,0,1,0,1,1
0.426777150,1,0,0,1,0,0,1,1,1,1
0.749614100,0,0,0,0,1,0,1,0,1,1
0.749635900,0,0,0,0,1,0,1,1,1,1
0.926795150,1,0,0,1,0,0,1,0,1,1
0.926797200,1,0,0,1,0,0,1,1,1,1
1.425080450,0,0,0,1,0,0,1,0,1,1
1.425082100,0,0,0,0,1,0,0,0,1,1
1.425105500,0,0,0,0,1,0,0,1,1,1
1.425106350,0,0,0,0,0,0,1,0,1,1
1.425106700,0,0,0,0,0,0,1,1,1,1
1.425106900,0,0,0,0,1,1,0,0,1,1
1.425107900,0,0,0,1,1,1,0,0,1,1
1.425112150,0,0,0,1,0,0,0,0,1,1
1.425127950,0,0,0,1,0,0,0,0,1,0
1.425136550,0,0,0,1,0,0,0,0,1,1
1.425145200,0,0,0,1,0,0,0,0,1,0
1.425205700,0,0,0,1,0,0,0,0,1,1
1.425214350,0,0,0,1,0,0,0,0,1,0
1.425248900,0,0,0,1,0,0,0,0,1,1
1.425257550,0,0,0,1,0,0,0,0,1,0
1.425292100,0,0,0,1,0,0,0,0,1,1
1.425300750,0,0,0,1,0,0,0,0,1,0
1.425309350,0,0,0,1,0,0,0,0,1,1
1.425318000,0,0,0,1,0,0,0,0,1,0
1.425378500,0,0,0,1,0,0,0,0,1,1
1.425387150,0,0,0,1,0,0,0,0,1,0
1.425395750,0,0,0,1,0,0,0,0,1,1
1.425413050,0,0,0,1,0,0,0,0,1,0
1.425421700,0,0,0,1,0,0,0,0,1,1
1.425430350,0,0,0,1,0,0,0,0,1,0
1.425447600,0,0,0,1,0,0,0,0,1,1
1.425456250,0,0,0,1,0,0,0,0,1,0
1.425464900,0,0,0,1,0,0,0,0,1,1
1.425473550,0,0,0,1,0,0,0,0,1,0
1.425482150,0,0,0,1,0,0,0,0,1,1
1.425490800,0,0,0,1,0,0,0,0,1,0
1.425499450,0,0,0,1,0,0,0,0,1,1
1.425534000,0,0,0,1,0,0,0,0,1,0
1.425542650,0,0,0,1,0,0,0,0,1,1
1.425559950,0,0,0,1,0,0,0,0,1,0
1.425585850,0,0,0,1,0,0,0,0,1,1
1.425603150,0,0,0,1,0,0,0,0,1,0
1.425620400,0,0,0,1,0,0,0,0,1,1
1.425646350,0,0,0,1,0,0,0,0,1,0
1.425672250,0,0,0,1,0,0,0,0,1,1
1.425680900,0,0,0,1,0,0,0,0,1,0
1.425724100,0,0,0,1,0,0,0,0,1,1
1.425732750,0,0,0,1,0,0,0,0,1,0
1.425741350,0,0,0,1,0,0,0,0,1,1
1.425767300,0,0,0,1,0,0,0,0,1,0
1.425784550,0,0,0,1,0,0,0,0,1,1
1.425793200,0,0,0,1,0,0,0,0,1,0
1.425810500,0,0,0,1,0,0,0,0,1,1
1.425819150,0,0,0,1,0,0,0,0,1,0
1.425827750,0,0,0,1,0,0,0,0,1,1
1.425836400,0,0,0,1,0,0,0,0,1,0
1.425862300,0,0,0,1,0,0,0,0,1,1
1.425870950,0,0,0,1,0,0,0,0,1,0
1.425896900,0,0,0,1,0,0,0,0,1,1
1.425905550,0,0,0,1,0,0,0,0,1,0
1.425906400,0,0,0,1,0,0,0,1,1,0
1.425906600,0,0,0,1,1,1,0,1,1,0
1.425906800,0,0,0,0,1,1,0,1,1,0
1.425906950,0,0,0,1,0,0,1,1,1,0
1.425983300,0,0,0,1,0,0,1,1,1,1
1.426808250,1,0,0,1,0,0,1,0,1,1
1.426809550,1,0,0,1,0,0,1,1,1,1
1.749619950,0,0,0,0,1,0,1,0,1,1
1.749641850,0,0,0,0,1,0,1,1,1,1
1.926824300,1,0,0,1,0,0,1,0,1,1
1.926826850,1,0,0,1,0,0,1,1,1,1
2.425098500,0,0,0,1,0,0,1,0,1,1
2.425100050,0,0,0,0,1,0,0,0,1,1
2.425124050,0,0,0,0,1,0,0,1,1,1
2.425124900,0,0,0,0,0,0,1,0,1,1
2.425125250,0,0,0,0,0,0,1,1,1,1
2.425125550,0,0,0,0,1,1,0,0,1,1
2.425126550,0,0,0,1,1,1,0,0,1,1
2.425131100,0,0,0,1,0,0,0,0,1,1
2.425143250,0,0,0,1,0,0,0,0,1,0
2.425151850,0,0,0,1,0,0,0,0,1,1
2.425160550,0,0,0,1,0,0,0,0,1,0
2.425221000,0,0,0,1,0,0,0,0,1,1
2.425229650,0,0,0,1,0,0,0,0,1,0
2.425264200,0,0,0,1,0,0,0,0,1,1
2.425272850,0,0,0,1,0,0,0,0,1,0
2.425307400,0,0,0,1,0,0,0,0,1,1
2.425316050,0,0,0,1,0,0,0,0,1,0
2.425324700,0,0,0,1,0,0,0,0,1,1
2.425333350,0,0,0,1,0,0,0,0,1,0
2.425393800,0,0,0,1,0,0,0,0,1,1
2.425402450,0,0,0,1,0,0,0,0,1,0
2.425428350,0,0,0,1,0,0,0,0,1,1
2.425445650,0,0,0,1,0,0,0,0,1,0
2.425462900,0,0,0,1,0,0,0,0,1,1
2.425471550,0,0,0,1,0,0,0,0,1,0
2.425480200,0,0,0,1,0,0,0,0,1,1
2.425488850,0,0,0,1,0,0,0,0,1,0
2.425497500,0,0,0,1,0,0,0,0,1,1
2.425506150,0,0,0,1,0,0,0,0,1,0
2.425514750,0,0,0,1,0,0,0,0,1,1
2.425523400,0,0,0,1,0,0,0,0,1,0
2.425540700,0,0,0,1,0,0,0,0,1,1
2.425549350,0,0,0,1,0,0,0,0,1,0
2.425557950,0,0,0,1,0,0,0,0,1,1
2.425575250,0,0,0,1,0,0,0,0,1,0
2.425601150,0,0,0,1,0,0,0,0,1,1
2.425609800,0,0,0,1,0,0,0,0,1,0
2.425618450,0,0,0,1,0,0,0,0,1,1
2.425627100,0,0,0,1,0,0,0,0,1,0
2.425635700,0,0,0,1,0,0,0,0,1,1
2.425661650,0,0,0,1,0,0,0,0,1,0
2.425687550,0,0,0,1,0,0,0,0,1,1
2.425696200,0,0,0,1,0,0,0,0,1,0
2.425739400,0,0,0,1,0,0,0,0,1,1
2.425748050,0,0,0,1,0,0,0,0,1,0
2.425773950,0,0,0,1,0,0,0,0,1,1
