Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
5.775669250,0,1,0,0,0,1,1,0
5.775670100,0,1,0,0,1,1,1,0
5.775674750,1,0,0,0,1,0,0,0
6.240642650,1,0,0,0,1,0,0,1
6.275650350,0,1,0,0,1,0,0,1
6.275676400,0,1,0,0,1,0,1,1
6.275676450,0,1,0,0,0,0,1,0
6.275676700,0,1,0,0,0,0,0,1
6.275677000,0,1,0,0,0,1,1,1
6.275677050,0,1,0,0,0,1,1,0
6.275677850,0,1,0,0,1,1,1,0
6.275682150,1,0,0,0,1,0,0,0
6.649559050,1,0,0,0,0,1,0,0
6.650495250,1,0,0,0,1,1,1,0
6.650495300,1,0,0,0,1,0,1,0
6.650497250,1,0,0,0,0,0,0,1
6.650520950,1,0,0,0,1,1,0,1
6.650521000,1,0,0,0,1,1,0,0
6.775667850,0,1,0,0,1,0,0,1
6.775694700,0,1,0,0,0,0,1,0
6.775695050,0,1,0,0,0,0,0,1
6.775695350,0,1,0,0,0,1,1,1
6.775695400,0,1,0,0,0,1,1,0
6.775696200,0,1,0,0,1,1,1,0
6.775700750,1,0,0,0,1,0,0,0
7.240648000,1,0,0,0,1,0,0,1
7.275676400,0,1,0,0,1,0,0,1
7.275702700,0,1,0,0,0,0,1,0
7.275702900,0,1,0,0,0,0,0,1
7.275703250,0,1,0,0,0,1,0,1
7.275703300,0,1,0,0,0,1,1,0
7.275704150,0,1,0,0,1,1,1,0
7.275708500,1,0,0,0,1,0,0,0
7.649551550,1,0,0,0,1,1,0,0
7.649551600,1,0,0,0,0,1,0,0
7.650499250,1,0,0,0,1,0,1,0
7.650500850,1,0,0,0,1,0,1,1
7.650500900,1,0,0,0,0,0,0,1
7.650525000,1,0,0,0,1,1,0,0
7.775687500,0,1,0,0,1,0,0,1
7.775714850,0,1,0,0,0,0,1,0
7.775715050,0,1,0,0,0,0,0,1
7.775715400,0,1,0,0,0,1,1,0
7.775716250,0,1,0,0,1,1,1,0
7.775721000,1,0,0,0,1,0,0,0
8.240658450,1,0,0,0,1,0,0,1
8.275692750,0,1,0,0,1,0,0,1
8.275718650,0,1,0,0,0,0,1,0
8.275718900,0,1,0,0,0,0,0,1
8.275719200,0,1,0,0,0,1,1,1
8.275719250,0,1,0,0,0,1,1,0
8.275720100,0,1,0,0,1,1,1,0
8.275724700,1,1,0,0,1,1,1,0
8.275724750,1,0,0,0,1,0,0,0
8.649563000,1,0,0,0,0,1,0,0
8.650511500,1,0,0,0,1,0,1,0
8.650513150,1,0,0,0,1,0,1,1
8.650513200,1,0,0,0,0,0,0,1
8.650537250,1,0,0,0,1,1,0,1
8.650537300,1,0,0,0,1,1,0,0
8.775700050,0,1,0,0,1,0,0,1
8.775727300,0,1,0,0,0,0,1,0
8.775727500,0,1,0,0,0,0,0,1
8.775727850,0,1,0,0,0,1,1,0
8.775728700,0,1,0,0,1,1,1,0
8.775733150,1,0,0,0,1,0,0,0
9.240678100,1,0,0,0,1,0,0,1
9.275706750,0,1,0,0,1,0,0,1
9.275733700,0,1,0,0,0,0,1,0
9.275733950,0,1,0,0,0,0,0,1
9.275734300,0,1,0,0,0,1,1,0
9.275735100,0,1,0,0,1,1,1,0
9.275739800,1,0,0,0,1,0,0,0
9.649570100,1,0,0,0,1,1,0,0
9.649570150,1,0,0,0,0,1,0,0
9.650523500,1,0,0,0,1,0,1,0
9.650525250,1,0,0,0,0,0,0,1
9.650549100,1,0,0,0,1,1,0,0
9.775725200,0,1,0,0,1,0,0,1
9.775752900,0,1,0,0,1,0,1,1
9.775752950,0,1,0,0,0,0,1,0
9.775753100,0,1,0,0,0,0,0,1
9.775753400,0,1,0,0,0,1,1,0
9.775754200,0,1,0,0,1,1,1,0
9.775758400,1,0,0,0,1,0,0,0
10.240686050,1,0,0,0,1,0,0,1
10.275737650,1,1,0,0,1,0,0,1
10.275737700,0,1,0,0,1,0,0,1
10.275763650,0,1,0,0,0,0,1,0
10.275763850,0,1,0,0,0,0,1,1
10.275763900,0,1,0,0,0,0,0,1
10.275764250,0,1,0,0,0,1,1,0
10.275765350,0,1,0,0,1,1,1,0
10.275769500,1,0,0,0,1,0,0,0
10.649594600,1,0,0,0,0,1,0,0
10.650535600,1,0,0,0,1,0,1,0
10.650537500,1,0,0,0,0,0,0,1
10.650560750,1,0,0,0,1,1,0,0
10.775751850,1,1,0,0,1,1,0,1
10.775751900,0,1,0,0,1,0,0,1
10.775778950,0,1,0,0,1,0,1,1
10.775779000,0,1,0,0,0,0,1,0
10.775779350,0,1,0,0,0,0,0,1
10.775779650,0,1,0,0,0,1,1,0
10.775780500,0,1,0,0,1,1,1,0
10.775784700,1,0,0,0,1,0,0,0
11.240703250,1,0,0,0,1,0,0,1
11.275756150,0,1,0,0,1,0,0,1
11.275782950,0,1,0,0,1,0,1,1
11.275783000,0,1,0,0,0,0,1,0
11.275783200,0,1,0,0,0,0,0,1
11.275783550,0,1,0,0,0,1,1,0
11.275784400,0,1,0,0,1,1,1,0
11.275788750,1,0,0,0,1,0,0,0
11.649597850,1,0,0,0,1,1,0,0
11.649597900,1,0,0,0,0,1,0,0
11.650548200,1,0,0,0,1,0,1,0
11.650549850,1,0,0,0,1,0,1,1
11.650549900,1,0,0,0,0,0,0,1
11.650573450,1,0,0,0,1,1,0,0
11.775758800,0,1,0,0,1,0,0,1
11.775785750,0,1,0,0,0,0,1,0
11.775786000,0,1,0,0,0,0,0,1
11.775786350,0,1,0,0,0,1,1,0
11.775787200,0,1,0,0,1,1,1,0
11.775791500,1,1,0,0,1,1,1,0
11.775791550,1,0,0,0,1,0,0,0
12.240705700,1,0,0,0,1,0,0,1
12.275769450,0,1,0,0,1,0,0,1
12.275795400,0,1,0,0,0,0,1,0
12.275795650,0,1,0,0,0,0,1,1
12.275795700,0,1,0,0,0,0,0,1
12.275796000,0,1,0,0,0,1,1,0
12.275796850,0,1,0,0,1,1,1,0
12.275801550,1,0,0,0,1,0,0,0
12.649608850,1,0,0,0,1,1,0,0
12.649608900,1,0,0,0,0,1,0,0
12.650560200,1,0,0,0,1,0,1,0
12.650561900,1,0,0,0,0,0,0,1
12.650586100,1,0,0,0,1,1,0,0
12.775789500,0,1,0,0,1,0,0,1
12.775816350,0,1,0,0,0,0,1,0
12.775816600,0,1,0,0,0,0,0,1
12.775816950,0,1,0,0,0,1,1,0
12.775817800,0,1,0,0,1,1,1,0
12.775822700,1,0,0,0,1,0,0,0
13.240723950,1,0,0,0,1,0,0,1
13.275796300,0,1,0,0,1,0,0,1
13.275822450,0,1,0,0,0,0,1,0
13.275822700,0,1,0,0,0,0,0,1
13.275823050,0,1,0,0,0,1,1,0
13.275823900,0,1,0,0,1,1,1,0
13.275828300,1,1,0,0,1,1,1,0
13.275828350,1,0,0,0,1,0,0,0
13.649629300,1,0,0,0,0,1,0,0
13.650571950,1,0,0,0,1,0,1,0
13.650573950,1,0,0,0,0,0,0,1
13.650597000,1,0,0,0,1,1,0,0
13.775814900,0,1,0,0,1,0,0,1
13.775841800,0,1,0,0,0,0,1,0
13.775842000,0,1,0,0,0,0,0,1
13.775842350,0,1,0,0,0,1,1,0
13.775843200,0,1,0,0,1,1,1,0
13.775847850,1,0,0,0,1,0,0,0
14.240731300,1,0,0,0,1,0,0,1
14.275824600,0,1,0,0,1,0,0,1
14.275851300,0,1,0,0,0,0,1,0
14.275851550,0,1,0,0,0,0,0,1
14.275851900,0,1,0,0,0,1,1,0
14.275852750,0,1,0,0,1,1,1,0
14.275857150,1,1,0,0,1,1,1,0
14.275857200,1,0,0,0,1,0,0,0
14.649651050,1,0,0,0,0,1,0,0
14.650593500,1,0,0,0,1,0,1,0
14.650595200,1,0,0,0,0,0,0,1
14.650618900,1,0,0,0,1,1,0,0
14.775836100,0,1,0,0,1,0,0,1
14.775863200,0,1,0,0,1,0,1,1
14.775863250,0,1,0,0,0,0,1,0
14.775863450,0,1,0,0,0,0,0,1
14.775863800,0,1,0,0,0,1,1,0
14.775864650,0,1,0,0,1,1,1,0
14.775868800,1,0,0,0,1,0,0,0
15.240735450,1,0,0,0,1,0,0,1
15.275837300,0,1,0,0,1,0,0,1
15.275863400,0,1,0,0,0,0,1,0
15.275863650,0,1,0,0,0,0,0,1
15.275864000,0,1,0,0,0,1,1,0
15.275864850,0,1,0,0,1,1,1,0
15.275869550,1,0,0,0,1,0,0,0
15.649663200,1,0,0,0,0,1,0,0
15.650604900,1,0,0,0,1,1,1,0
15.650604950,1,0,0,0,1,0,1,0
15.650606650,1,0,0,0,0,0,0,1
15.650630300,1,0,0,0,1,1,0,1
15.650630350,1,0,0,0,1,1,0,0
15.775840450,0,1,0,0,1,0,0,1
15.775868000,0,1,0,0,0,0,1,0
15.775868150,0,1,0,0,0,0,0,1
15.775868400,0,1,0,0,0,1,1,0
15.775869250,0,1,0,0,1,1,1,0
15.775873800,1,0,0,0,1,0,0,0
16.240742750,1,0,0,0,1,0,0,1
16.275846400,0,1,0,0,1,0,0,1
16.275873000,0,1,0,0,0,0,1,0
16.275873200,0,1,0,0,0,0,1,1
16.275873250,0,1,0,0,0,0,0,1
16.275873550,0,1,0,0,0,1,1,0
16.275874450,0,1,0,0,1,1,1,0
16.275879150,1,0,0,0,1,0,0,0
16.649670650,1,0,0,0,0,1,0,0
16.650617450,1,0,0,0,1,0,1,0
16.650619400,1,0,0,0,0,0,1,1
16.650619450,1,0,0,0,0,0,0,1
16.650643250,1,0,0,0,1,1,0,0
16.775866100,0,1,0,0,1,0,0,1
16.775892800,0,1,0,0,1,0,1,1
16.775892850,0,1,0,0,0,0,1,0
16.775893200,0,1,0,0,0,0,0,1
16.775893500,0,1,0,0,0,1,1,0
16.775894400,0,1,0,0,1,1,1,0
16.775899200,1,1,0,0,1,1,1,0
16.775899250,1,0,0,0,1,0,0,0
17.240752650,1,0,0,0,1,0,0,1
17.275871250,1,1,0,0,1,0,0,1
17.275871300,0,1,0,0,1,0,0,1
17.275897850,0,1,0,0,0,0,1,0
17.275898050,0,1,0,0,0,0,1,1
17.275898100,0,1,0,0,0,0,0,1
17.275898450,0,1,0,0,0,1,1,0
17.275899300,0,1,0,0,1,1,1,0
17.275904050,1,0,0,0,1,0,0,0
17.649691700,1,0,0,0,0,1,0,0
17.650629400,1,0,0,0,1,1,1,0
17.650629450,1,0,0,0,1,0,1,0
17.650631100,1,0,0,0,0,0,0,1
17.650654600,1,0,0,0,1,1,0,0
17.775889850,0,1,0,0,1,0,0,1
17.775917000,0,1,0,0,0,0,1,0
17.775917250,0,1,0,0,0,0,0,1
17.775917550,0,1,0,0,0,1,1,0
17.775918400,0,1,0,0,1,1,1,0
17.775922600,1,0,0,0,1,0,0,0
18.240771900,1,0,0,0,1,0,0,1
18.275893650,1,1,0,0,1,0,0,1
18.275893700,0,1,0,0,1,0,0,1
18.275920100,0,1,0,0,0,0,1,0
18.275920550,0,1,0,0,0,0,0,1
18.275920900,0,1,0,0,0,1,1,0
18.275921650,0,1,0,0,1,1,1,0
18.275925700,1,0,0,0,1,0,0,0
18.649690200,1,0,0,0,0,1,0,0
18.650633150,1,0,0,0,1,0,1,0
18.650634800,1,0,0,0,0,0,0,1
18.650659200,1,0,0,0,1,1,0,0
18.775910250,0,1,0,0,1,0,0,1
18.775936850,0,1,0,0,0,0,1,0
18.775937050,0,1,0,0,0,0,1,1
18.775937100,0,1,0,0,0,0,0,1
18.775937400,0,1,0,0,0,1,1,0
18.775938250,0,1,0,0,1,1,1,0
18.775943050,1,0,0,0,1,0,0,0
19.240784800,1,0,0,0,1,0,0,1
19.275924250,0,1,0,0,1,0,0,1
19.275950300,0,1,0,0,0,0,1,0
19.275950550,0,1,0,0,0,0,0,1
19.275950850,0,1,0,0,0,1,1,0
19.275951700,0,1,0,0,1,1,1,0
19.275956450,1,1,0,0,1,0,1,0
19.275956500,1,0,0,0,1,0,0,0
19.649689600,1,0,0,0,0,1,0,0
19.650636350,1,0,0,0,1,0,1,0
19.650638050,1,0,0,0,0,0,0,1
19.650662050,1,0,0,0,1,1,0,0
19.775935250,0,1,0,0,1,0,0,1
19.775962150,0,1,0,0,0,0,1,0
19.775962400,0,1,0,0,0,0,0,1
19.775962750,0,1,0,0,0,1,1,0
19.775963600,0,1,0,0,1,1,1,0
19.775967900,1,1,0,0,1,1,1,0
19.775967950,1,0,0,0,1,0,0,0
20.240792900,1,0,0,0,1,0,0,1
20.275936700,1,1,0,0,1,0,0,1
20.275936750,0,1,0,0,1,0,0,1
20.275963200,0,1,0,0,0,0,1,0
20.275963400,0,1,0,0,0,0,1,1
20.275963450,0,1,0,0,0,0,0,1
20.275963750,0,1,0,0,0,1,1,0
20.275964600,0,1,0,0,1,1,1,0
20.275968800,1,0,0,0,1,0,0,0
20.649709450,1,0,0,0,0,1,0,0
20.650648400,1,0,0,0,1,1,1,0
20.650648450,1,0,0,0,1,0,1,0
20.650650400,1,0,0,0,0,0,0,1
20.650673700,1,0,0,0,1,1,0,0
20.775949850,0,1,0,0,1,0,0,1
20.775977250,0,1,0,0,0,0,1,0
20.775977600,0,1,0,0,0,0,0,1
20.775977900,0,1,0,0,0,1,1,0
20.775978750,0,1,0,0,1,1,1,0
20.775982900,1,0,0,0,1,0,0,0
21.240802000,1,0,0,0,1,0,0,1
21.275959650,0,1,0,0,1,0,0,1
21.275985950,0,1,0,0,0,0,1,0
21.275986250,0,1,0,0,0,0,0,1
21.275986550,0,1,0,0,0,1,1,0
21.275987400,0,1,0,0,1,1,1,0
21.275992000,1,0,0,0,1,0,0,0
21.649710050,1,0,0,0,1,1,0,0
21.649710100,1,0,0,0,0,1,0,0
21.650660600,1,0,0,0,1,0,1,0
21.650662250,1,0,0,0,1,0,1,1
21.650662300,1,0,0,0,0,0,0,1
21.650685300,1,0,0,0,1,1,0,0
21.775976150,0,1,0,0,1,0,0,1
21.776003650,0,1,0,0,0,0,1,0
21.776003900,0,1,0,0,0,0,0,1
21.776004200,0,1,0,0,0,1,1,1
21.776004250,0,1,0,0,0,1,1,0
21.776005100,0,1,0,0,1,1,1,0
21.776009750,1,0,0,0,1,0,0,0
22.240814500,1,0,0,0,1,0,0,1
22.275982750,0,1,0,0,1,0,0,1
22.276008900,0,1,0,0,0,0,1,0
22.276009150,0,1,0,0,0,0,0,1
22.276009500,0,1,0,0,0,1,1,0
22.276010350,0,1,0,0,1,1,1,0
22.276015150,1,0,0,0,1,0,0,0
22.649730300,1,0,0,0,0,1,0,0
22.650680900,1,0,0,0,1,0,1,0
22.650682700,1,0,0,0,0,0,0,1
22.650706000,1,0,0,0,1,1,0,1
22.650706050,1,0,0,0,1,1,0,0
22.775999450,0,1,0,0,1,0,0,1
22.776026900,0,1,0,0,0,0,1,0
22.776027150,0,1,0,0,0,0,0,1
22.776027450,0,1,0,0,0,1,1,1
22.776027500,0,1,0,0,0,1,1,0
22.776028300,0,1,0,0,1,1,1,0
22.776032700,1,0,0,0,1,0,0,0
23.240830200,1,0,0,0,1,0,0,1
23.276009650,0,1,0,0,1,0,0,1
23.276036350,0,1,0,0,1,0,1,1
23.276036400,0,1,0,0,0,0,1,0
23.276036600,0,1,0,0,0,0,0,1
23.276036950,0,1,0,0,0,1,1,0
23.276037800,0,1,0,0,1,1,1,0
23.276042300,1,0,0,0,1,0,0,0
23.649744050,1,0,0,0,1,1,0,0
23.649744100,1,0,0,0,0,1,0,0
23.650693500,1,0,0,0,1,0,1,0
23.650695350,1,0,0,0,1,0,1,1
23.650695400,1,0,0,0,0,0,0,1
23.650718550,1,0,0,0,1,1,0,0
23.776018750,0,1,0,0,1,0,0,1
23.776045950,0,1,0,0,0,0,1,0
23.776046200,0,1,0,0,0,0,0,1
23.776046550,0,1,0,0,0,1,1,0
23.776047400,0,1,0,0,1,1,1,0
23.776052050,1,0,0,0,1,0,0,0
24.240837200,1,0,0,0,1,0,0,1
24.276032350,0,1,0,0,1,0,0,1
24.276058450,0,1,0,0,0,0,1,0
24.276058650,0,1,0,0,0,0,0,1
24.276059050,0,1,0,0,0,1,1,0
24.276059900,0,1,0,0,1,1,1,0
24.276064300,1,0,0,0,1,0,0,0
24.649750250,1,0,0,0,0,1,0,0
24.650696900,1,0,0,0,1,1,1,0
24.650696950,1,0,0,0,1,0,1,0
24.650698600,1,0,0,0,0,0,0,1
24.650722650,1,0,0,0,1,1,0,0
24.776050450,0,1,0,0,1,0,0,1
24.776077850,0,1,0,0,0,0,1,0
24.776078050,0,1,0,0,0,0,1,1
24.776078100,0,1,0,0,0,0,0,1
24.776078400,0,1,0,0,0,1,1,0
24.776079250,0,1,0,0,1,1,1,0
24.776083450,1,0,0,0,1,0,0,0
25.240855050,1,0,0,0,1,0,0,1
25.276055050,0,1,0,0,1,0,0,1
25.276081900,0,1,0,0,1,0,1,1
25.276081950,0,1,0,0,0,0,1,0
25.276082150,0,1,0,0,0,0,0,1
25.276082550,0,1,0,0,0,1,1,0
25.276083350,0,1,0,0,1,1,1,0
25.276087600,1,1,0,0,1,1,1,0
25.276087650,1,0,0,0,1,0,0,0
25.649756400,1,0,0,0,0,1,0,0
25.650708600,1,0,0,0,1,1,1,0
25.650708650,1,0,0,0,1,0,1,0
25.650710300,1,0,0,0,0,0,1,1
25.650710350,1,0,0,0,0,0,0,1
25.650734450,1,0,0,0,1,1,0,0
25.776064100,0,1,0,0,1,0,0,1
25.776090800,0,1,0,0,0,0,1,0
25.776091050,0,1,0,0,0,0,0,1
25.776091400,0,1,0,0,0,1,1,0
25.776092250,0,1,0,0,1,1,1,0
25.776096650,1,0,0,0,1,0,0,0
26.240872800,1,0,0,0,1,0,0,1
26.276073900,0,1,0,0,1,0,0,1
26.276101050,0,1,0,0,0,0,1,0
26.276101300,0,1,0,0,0,0,0,1
26.276101650,0,1,0,0,0,1,1,0
26.276102550,0,1,0,0,1,1,1,0
26.276107300,1,0,0,0,1,0,0,0
26.649764750,1,0,0,0,0,1,0,0
26.650711950,1,0,0,0,1,1,1,0
26.650712000,1,0,0,0,1,0,1,0
26.650713700,1,0,0,0,0,0,0,1
26.650737200,1,0,0,0,1,1,0,0
26.776080950,0,1,0,0,1,0,0,1
26.776107550,0,1,0,0,0,0,1,0
26.776107750,0,1,0,0,0,0,0,1
26.776108100,0,1,0,0,0,1,1,0
26.776108950,0,1,0,0,1,1,1,0
26.776113550,1,0,0,0,1,0,0,0
27.240876050,1,0,0,0,1,0,0,1
27.276097000,0,1,0,0,1,0,0,1
27.276123150,0,1,0,0,1,0,1,1
27.276123200,0,1,0,0,0,0,1,0
27.276123700,0,1,0,0,0,0,0,1
27.276124050,0,1,0,0,0,1,1,1
27.276124100,0,1,0,0,0,1,1,0
27.276124950,0,1,0,0,1,1,1,0
27.276129350,1,0,0,0,1,0,0,0
27.649773100,1,0,0,0,0,1,0,0
27.650715350,1,0,0,0,1,0,1,0
27.650717300,1,0,0,0,0,0,0,1
27.650740850,1,0,0,0,1,1,0,0
27.776115100,0,1,0,0,1,0,0,1
27.776142000,0,1,0,0,0,0,1,0
27.776142350,0,1,0,0,0,0,1,1
27.776142400,0,1,0,0,0,0,0,1
27.776142750,0,1,0,0,0,1,1,0
27.776143600,0,1,0,0,1,1,1,0
27.776147900,1,0,0,0,1,0,0,0
28.240890300,1,0,0,0,1,0,0,1
28.276121600,0,1,0,0,1,0,0,1
28.276147250,0,1,0,0,1,0,1,1
28.276147300,0,1,0,0,0,0,1,0
28.276147500,0,1,0,0,0,0,0,1
28.276147850,0,1,0,0,0,1,1,0
28.276149050,0,1,0,0,1,1,1,0
28.276153350,1,1,0,0,1,1,1,0
28.276153400,1,0,0,0,1,0,0,0
28.649780000,1,0,0,0,1,1,0,0
28.649780050,1,0,0,0,0,1,0,0
28.650718650,1,0,0,0,1,0,1,0
28.650720350,1,0,0,0,0,0,0,1
28.650744050,1,0,0,0,1,1,0,0
28.776139250,0,1,0,0,1,0,0,1
28.776165650,0,1,0,0,0,0,1,0
28.776166000,0,1,0,0,0,0,1,1
28.776166050,0,1,0,0,0,0,0,1
28.776166350,0,1,0,0,0,1,1,0
28.776167200,0,1,0,0,1,1,1,0
28.776171800,1,0,0,0,1,0,0,0
29.240895900,1,0,0,0,1,0,0,1
29.276139750,0,1,0,0,1,0,0,1
29.276166650,0,1,0,0,0,0,1,0
29.276166850,0,1,0,0,0,0,0,1
29.276167250,0,1,0,0,0,1,1,0
29.276168100,0,1,0,0,1,1,1,0
29.276172600,1,1,0,0,1,0,0,0
29.276172650,1,0,0,0,1,0,0,0
29.649785300,1,0,0,0,0,1,0,0
29.650731200,1,0,0,0,1,0,1,0
29.650732900,1,0,0,0,1,0,1,1
29.650732950,1,0,0,0,0,0,0,1
29.650757400,1,0,0,0,1,1,0,0
29.776158150,1,1,0,0,1,1,0,1
29.776158200,0,1,0,0,1,0,0,1
29.776185200,0,1,0,0,0,0,1,0
29.776185550,0,1,0,0,0,0,0,1
29.776185850,0,1,0,0,0,1,1,1
29.776185900,0,1,0,0,0,1,1,0
29.776187100,0,1,0,0,1,1,1,0
29.776191350,1,0,0,0,1,0,0,0
30.240909250,1,0,0,0,1,0,0,1
30.276167500,0,1,0,0,1,0,0,1
30.276194200,0,1,0,0,0,0,1,0
30.276194400,0,1,0,0,0,0,1,1
30.276194450,0,1,0,0,0,0,0,1
30.276194800,0,1,0,0,0,1,1,0
30.276195600,0,1,0,0,1,1,1,0
30.276200450,1,0,0,0,1,0,0,0
30.649784050,1,0,0,0,0,1,0,0
30.650733800,1,0,0,0,1,0,1,0
30.650735500,1,0,0,0,1,0,1,1
30.650735550,1,0,0,0,0,0,0,1
30.650759850,1,0,0,0,1,1,0,0
30.776181300,0,1,0,0,1,0,0,1
30.776207850,0,1,0,0,0,0,1,0
30.776208200,0,1,0,0,0,0,1,1
30.776208250,0,1,0,0,0,0,0,1
30.776208550,0,1,0,0,0,1,1,0
30.776209400,0,1,0,0,1,1,1,0
30.776213900,1,0,0,0,1,0,0,0
31.240923800,1,0,0,0,1,0,0,1
31.276184650,0,1,0,0,1,0,0,1
31.276211500,0,1,0,0,0,0,1,0
31.276211750,0,1,0,0,0,0,0,1
31.276212100,0,1,0,0,0,1,1,0
31.276212950,0,1,0,0,1,1,1,0
31.276217550,1,0,0,0,1,0,0,0
31.649799000,1,0,0,0,0,1,0,0
31.650737750,1,0,0,0,1,1,1,0
31.650737800,1,0,0,0,1,0,1,0
31.650739450,1,0,0,0,1,0,1,1
31.650739500,1,0,0,0,0,0,0,1
31.650763300,1,0,0,0,1,1,0,0
31.776205700,0,1,0,0,1,0,0,1
31.776232900,0,1,0,0,0,0,1,0
31.776233150,0,1,0,0,0,0,0,1
31.776233450,0,1,0,0,0,1,1,1
31.776233500,0,1,0,0,0,1,1,0
31.776234300,0,1,0,0,1,1,1,0
31.776238950,1,0,0,0,1,0,0,0
32.240940050,1,0,0,0,1,0,0,1
32.276209800,1,1,0,0,1,0,0,1
