Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.000305550,1,0,0,0,1,0,1,1,1,1
0.000324900,1,0,0,0,1,0,1,0,1,1
0.000325050,1,1,0,0,1,0,1,0,1,1
0.000325100,0,1,0,0,1,0,1,0,1,1
0.000341850,0,1,0,0,1,0,1,1,1,1
0.000342000,1,0,0,0,1,0,1,1,1,1
0.000361200,1,0,0,0,1,0,1,0,1,1
0.000361350,1,1,0,0,1,0,1,0,1,1
0.000361400,0,1,0,0,1,0,1,0,1,1
0.000377600,0,1,0,0,1,0,1,1,1,1
0.000377750,1,1,0,0,1,0,1,1,1,1
0.000377800,1,0,0,0,1,0,1,1,1,1
0.000397800,1,0,0,0,1,0,1,0,1,1
0.000397950,0,1,0,0,1,0,1,0,1,1
0.000414750,0,1,0,0,1,0,1,1,1,1
0.000414950,1,0,0,0,1,0,1,1,1,1
0.000434750,1,0,0,0,1,0,1,0,1,1
0.000434900,0,1,0,0,1,0,1,0,1,1
0.000451200,0,1,0,0,1,0,1,1,1,1
0.000451350,1,0,0,0,1,0,1,1,1,1
0.000470350,1,0,0,0,1,0,1,0,1,1
0.000470500,0,1,0,0,1,0,1,0,1,1
0.000487200,0,1,0,0,1,0,1,1,1,1
0.000487350,1,1,0,0,1,0,1,1,1,1
0.000487400,1,0,0,0,1,0,1,1,1,1
0.000506350,1,0,0,0,1,0,1,0,1,1
0.000506500,0,1,0,0,1,0,1,0,1,1
0.000522850,0,1,0,0,1,0,1,1,1,1
0.000523050,1,0,0,0,1,0,1,1,1,1
0.000542400,1,0,0,0,1,0,1,0,1,1
0.000542550,0,1,0,0,1,0,1,0,1,1
0.000559050,0,1,0,0,1,0,1,1,1,1
0.000559250,1,0,0,0,1,0,1,1,1,1
0.000578200,1,0,0,0,1,0,1,0,1,1
0.000578350,0,1,0,0,1,0,1,0,1,1
0.000594650,0,1,0,0,1,0,1,1,1,1
0.000594850,1,0,0,0,1,0,1,1,1,1
0.000614000,1,0,0,0,1,0,1,0,1,1
0.000614150,0,1,0,0,1,0,1,0,1,1
0.000630400,0,1,0,0,1,0,1,1,1,1
0.000630550,1,1,0,0,1,0,1,1,1,1
0.000630600,1,0,0,0,1,0,1,1,1,1
0.000650300,1,0,0,0,1,0,1,0,1,1
0.000650450,0,1,0,0,1,0,1,0,1,1
0.000667050,0,1,0,0,1,0,1,1,1,1
0.000667250,1,0,0,0,1,0,1,1,1,1
0.000686050,1,0,0,0,1,0,1,0,1,1
0.000686200,0,1,0,0,1,0,1,0,1,1
0.000702750,0,1,0,0,1,0,1,1,1,1
0.000702900,1,0,0,0,1,0,1,1,1,1
0.000722400,1,0,0,0,1,0,1,0,1,1
0.000722550,0,1,0,0,1,0,1,0,1,1
0.000738550,0,1,0,0,1,0,1,1,1,1
0.000738750,1,0,0,0,1,0,1,1,1,1
0.000757600,1,0,0,0,1,0,1,0,1,1
0.000757750,1,1,0,0,1,0,1,0,1,1
0.000757800,0,1,0,0,1,0,1,0,1,1
0.000774450,0,1,0,0,1,0,1,1,1,1
0.000774650,1,0,0,0,1,0,1,1,1,1
0.000793900,1,0,0,0,1,0,1,0,1,1
0.000794050,0,1,0,0,1,0,1,0,1,1
0.000810500,0,1,0,0,1,0,1,1,1,1
0.000810650,1,0,0,0,1,0,1,1,1,1
0.000830050,1,0,0,0,1,0,1,0,1,1
0.000830200,0,1,0,0,1,0,1,0,1,1
0.000846450,0,1,0,0,1,0,1,1,1,1
0.000846650,1,0,0,0,1,0,1,1,1,1
0.000865450,1,0,0,0,1,0,1,0,1,1
0.000865600,0,1,0,0,1,0,1,0,1,1
0.000882100,0,1,0,0,1,0,1,1,1,1
0.000882250,1,1,0,0,1,0,1,1,1,1
0.000882300,1,0,0,0,1,0,1,1,1,1
0.000901100,1,0,0,0,1,0,1,0,1,1
0.000901250,0,1,0,0,1,0,1,0,1,1
0.000918250,0,1,0,0,1,0,1,1,1,1
0.000918450,1,0,0,0,1,0,1,1,1,1
0.000937500,1,0,0,0,1,0,1,0,1,1
0.000937650,0,1,0,0,1,0,1,0,1,1
0.000953950,0,1,0,0,1,0,1,1,1,1
0.000954100,1,0,0,0,1,0,1,1,1,1
0.000972650,1,0,0,0,1,0,1,0,1,1
0.000972800,0,1,0,0,1,0,1,0,1,1
0.000989100,0,1,0,0,1,0,1,1,1,1
0.000989250,1,0,0,0,1,0,1,1,1,1
0.001008350,1,0,0,0,1,0,1,0,1,1
0.001008500,0,1,0,0,1,0,1,0,1,1
0.001025000,0,1,0,0,1,0,1,1,1,1
0.001025150,1,1,0,0,1,0,1,1,1,1
0.001025200,1,0,0,0,1,0,1,1,1,1
0.001044350,1,0,0,0,1,0,1,0,1,1
0.001044500,0,1,0,0,1,0,1,0,1,1
0.001060850,0,1,0,0,1,0,1,1,1,1
0.001061050,1,0,0,0,1,0,1,1,1,1
0.001079700,1,0,0,0,1,0,1,0,1,1
0.001079850,1,1,0,0,1,0,1,0,1,1
0.001079900,0,1,0,0,1,0,1,0,1,1
0.001096550,0,1,0,0,1,0,1,1,1,1
0.001096700,1,0,0,0,1,0,1,1,1,1
0.001115900,1,0,0,0,1,0,1,0,1,1
0.001116050,0,1,0,0,1,0,1,0,1,1
0.001132500,0,1,0,0,1,0,1,1,1,1
0.001132650,1,1,0,0,1,0,1,1,1,1
0.001132700,1,0,0,0,1,0,1,1,1,1
0.001151650,1,0,0,0,1,0,1,0,1,1
0.001151800,0,1,0,0,1,0,1,0,1,1
0.001168850,0,1,0,0,1,0,1,1,1,1
0.001169000,1,0,0,0,1,0,1,1,1,1
0.001187850,1,0,0,0,1,0,1,0,1,1
0.001188000,0,1,0,0,1,0,1,0,1,1
0.001204750,0,1,0,0,1,0,1,1,1,1
0.001204900,1,0,0,0,1,0,1,1,1,1
0.001224050,1,0,0,0,1,0,1,0,1,1
0.001224200,0,1,0,0,1,0,1,0,1,1
0.001241000,0,1,0,0,1,0,1,1,1,1
0.001241150,1,1,0,0,1,0,1,1,1,1
0.001241200,1,0,0,0,1,0,1,1,1,1
0.001260500,1,0,0,0,1,0,1,0,1,1
0.001260650,0,1,0,0,1,0,1,0,1,1
0.001277300,0,1,0,0,1,0,1,1,1,1
0.001277450,1,0,0,0,1,0,1,1,1,1
0.001296400,1,0,0,0,1,0,1,0,1,1
0.001296550,0,1,0,0,1,0,1,0,1,1
0.001313100,0,1,0,0,1,0,1,1,1,1
0.001313250,1,0,0,0,1,0,1,1,1,1
0.001332250,1,0,0,0,1,0,1,0,1,1
0.001332400,0,1,0,0,1,0,1,0,1,1
0.001348550,0,1,0,0,1,0,1,1,1,1
0.001348700,1,0,0,0,1,0,1,1,1,1
0.001367200,1,0,0,0,1,0,1,0,1,1
0.001367350,0,1,0,0,1,0,1,0,1,1
0.001383850,0,1,0,0,1,0,1,1,1,1
0.001384000,1,0,0,0,1,0,1,1,1,1
0.001403500,1,0,0,0,1,0,1,0,1,1
0.001403650,0,1,0,0,1,0,1,0,1,1
0.001419800,0,1,0,0,1,0,1,1,1,1
0.001419950,1,0,0,0,1,0,1,1,1,1
0.001438800,1,0,0,0,1,0,1,0,1,1
0.001438950,0,1,0,0,1,0,1,0,1,1
0.001455550,0,1,0,0,1,0,1,1,1,1
0.001455700,1,0,0,0,1,0,1,1,1,1
0.001474600,1,0,0,0,1,0,1,0,1,1
0.001474750,0,1,0,0,1,0,1,0,1,1
0.001491300,0,1,0,0,1,0,1,1,1,1
0.001491450,1,1,0,0,1,0,1,1,1,1
0.001491500,1,0,0,0,1,0,1,1,1,1
0.001510550,1,0,0,0,1,0,1,0,1,1
0.001510700,0,1,0,0,1,0,1,0,1,1
0.001527150,0,1,0,0,1,0,1,1,1,1
0.001527300,1,0,0,0,1,0,1,1,1,1
0.001546200,1,0,0,0,1,0,1,0,1,1
0.001546350,1,1,0,0,1,0,1,0,1,1
0.001546400,0,1,0,0,1,0,1,0,1,1
0.001563000,0,1,0,0,1,0,1,1,1,1
0.001563150,1,1,0,0,1,0,1,1,1,1
0.001563200,1,0,0,0,1,0,1,1,1,1
0.001582000,1,0,0,0,1,0,1,0,1,1
0.001582150,1,1,0,0,1,0,1,0,1,1
0.001582200,0,1,0,0,1,0,1,0,1,1
0.001598650,0,1,0,0,1,0,1,1,1,1
0.001598850,1,0,0,0,1,0,1,1,1,1
0.001618150,1,0,0,0,1,0,1,0,1,1
0.001618300,0,1,0,0,1,0,1,0,1,1
0.001635000,0,1,0,0,1,0,1,1,1,1
0.001635150,1,0,0,0,1,0,1,1,1,1
0.001654300,1,0,0,0,1,0,1,0,1,1
0.001654450,0,1,0,0,1,0,1,0,1,1
0.001671600,0,1,0,0,1,0,1,1,1,1
0.001671750,1,0,0,0,1,0,1,1,1,1
0.001691150,1,0,0,0,1,0,1,0,1,1
0.001691300,0,1,0,0,1,0,1,0,1,1
0.001707750,0,1,0,0,1,0,1,1,1,1
0.001707950,1,0,0,0,1,0,1,1,1,1
0.001727200,1,0,0,0,1,0,1,0,1,1
0.001727350,0,1,0,0,1,0,1,0,1,1
0.001743950,0,1,0,0,1,0,1,1,1,1
0.001744100,1,0,0,0,1,0,1,1,1,1
0.001763050,1,0,0,0,1,0,1,0,1,1
0.001763200,0,1,0,0,1,0,1,0,1,1
0.001780350,0,1,0,0,1,0,1,1,1,1
0.001780550,1,0,0,0,1,0,1,1,1,1
0.001799600,1,0,0,0,1,0,1,0,1,1
0.001799750,1,1,0,0,1,0,1,0,1,1
0.001799800,0,1,0,0,1,0,1,0,1,1
0.001816150,0,1,0,0,1,0,1,1,1,1
0.001816350,1,0,0,0,1,0,1,1,1,1
0.001835800,1,0,0,0,1,0,1,0,1,1
0.001835950,0,1,0,0,1,0,1,0,1,1
0.001852400,0,1,0,0,1,0,1,1,1,1
0.001852550,1,0,0,0,1,0,1,1,1,1
0.001871350,1,0,0,0,1,0,1,0,1,1
0.001871500,0,1,0,0,1,0,1,0,1,1
0.001888100,0,1,0,0,1,0,1,1,1,1
0.001888300,1,0,0,0,1,0,1,1,1,1
0.001907150,1,0,0,0,1,0,1,0,1,1
0.001907300,1,1,0,0,1,0,1,0,1,1
0.001907350,0,1,0,0,1,0,1,0,1,1
0.001924100,0,1,0,0,1,0,1,1,1,1
0.001924250,1,0,0,0,1,0,1,1,1,1
0.001943450,1,0,0,0,1,0,1,0,1,1
0.001943600,0,1,0,0,1,0,1,0,1,1
0.001960100,0,1,0,0,1,0,1,1,1,1
0.001960250,1,0,0,0,1,0,1,1,1,1
0.001978800,1,0,0,0,1,0,1,0,1,1
0.001978950,0,1,0,0,1,0,1,0,1,1
0.001995400,0,1,0,0,1,0,1,1,1,1
0.001995550,1,0,0,0,1,0,1,1,1,1
0.002014900,1,0,0,0,1,0,1,0,1,1
0.002015050,1,1,0,0,1,0,1,0,1,1
0.002015100,0,1,0,0,1,0,1,0,1,1
0.002031550,0,1,0,0,1,0,1,1,1,1
0.002031700,1,0,0,0,1,0,1,1,1,1
0.002051000,1,0,0,0,1,0,1,0,1,1
0.002051150,0,1,0,0,1,0,1,0,1,1
0.002068500,0,1,0,0,1,0,1,1,1,1
0.002068650,1,0,0,0,1,0,1,1,1,1
0.002087200,1,0,0,0,1,0,1,0,1,1
0.002087350,0,1,0,0,1,0,1,0,1,1
0.002103650,0,1,0,0,1,0,1,1,1,1
0.002103800,1,0,0,0,1,0,1,1,1,1
0.002122950,1,0,0,0,1,0,1,0,1,1
0.002123100,1,1,0,0,1,0,1,0,1,1
0.002123150,0,1,0,0,1,0,1,0,1,1
0.002139500,0,1,0,0,1,0,1,1,1,1
0.002139650,1,0,0,0,1,0,1,1,1,1
0.002158300,1,0,0,0,1,0,1,0,1,1
0.002158500,0,1,0,0,1,0,1,0,1,1
0.002175050,0,1,0,0,1,0,1,1,1,1
0.002175200,1,0,0,0,1,0,1,1,1,1
0.002193850,1,0,0,0,1,0,1,0,1,1
0.002194000,1,1,0,0,1,0,1,0,1,1
0.002194050,0,1,0,0,1,0,1,0,1,1
0.002210900,0,1,0,0,1,0,1,1,1,1
0.002211050,1,0,0,0,1,0,1,1,1,1
0.002230500,1,0,0,0,1,0,1,0,1,1
0.002230650,0,1,0,0,1,0,1,0,1,1
0.002246950,0,1,0,0,1,0,1,1,1,1
0.002247100,1,0,0,0,1,0,1,1,1,1
0.002266200,1,0,0,0,1,0,1,0,1,1
0.002266350,0,1,0,0,1,0,1,0,1,1
0.002283250,0,1,0,0,1,0,1,1,1,1
0.002283400,1,0,0,0,1,0,1,1,1,1
0.002302050,1,0,0,0,1,0,1,0,1,1
0.002302200,1,1,0,0,1,0,1,0,1,1
0.002302250,0,1,0,0,1,0,1,0,1,1
0.002318550,0,1,0,0,1,0,1,1,1,1
0.002318700,1,1,0,0,1,0,1,1,1,1
0.002318750,1,0,0,0,1,0,1,1,1,1
0.002338050,1,0,0,0,1,0,1,0,1,1
0.002338200,1,1,0,0,1,0,1,0,1,1
0.002338250,0,1,0,0,1,0,1,0,1,1
0.002355050,0,1,0,0,1,0,1,1,1,1
0.002355200,1,0,0,0,1,0,1,1,1,1
0.002373850,1,0,0,0,1,0,1,0,1,1
0.002374000,0,1,0,0,1,0,1,0,1,1
0.002390450,0,1,0,0,1,0,1,1,1,1
0.002390600,1,0,0,0,1,0,1,1,1,1
0.002409850,1,0,0,0,1,0,1,0,1,1
0.002410000,0,1,0,0,1,0,1,0,1,1
0.002426300,0,1,0,0,1,0,1,1,1,1
0.002426450,1,0,0,0,1,0,1,1,1,1
0.002445950,1,0,0,0,1,0,1,0,1,1
0.002446100,1,1,0,0,1,0,1,0,1,1
0.002446150,0,1,0,0,1,0,1,0,1,1
0.002462650,0,1,0,0,1,0,1,1,1,1
0.002462800,1,0,0,0,1,0,1,1,1,1
0.002481600,1,0,0,0,1,0,1,0,1,1
0.002481750,0,1,0,0,1,0,1,0,1,1
0.002498550,0,1,0,0,1,0,1,1,1,1
0.002498700,1,0,0,0,1,0,1,1,1,1
0.002517800,1,0,0,0,1,0,1,0,1,1
0.002517950,0,1,0,0,1,0,1,0,1,1
0.002534300,0,1,0,0,1,0,1,1,1,1
0.002534450,1,0,0,0,1,0,1,1,1,1
0.002552950,1,0,0,0,1,0,1,0,1,1
0.002553100,0,1,0,0,1,0,1,0,1,1
0.002569850,0,1,0,0,1,0,1,1,1,1
0.002570000,1,0,0,0,1,0,1,1,1,1
0.002589450,1,0,0,0,1,0,1,0,1,1
0.002589600,0,1,0,0,1,0,1,0,1,1
0.002605900,0,1,0,0,1,0,1,1,1,1
0.002606050,1,0,0,0,1,0,1,1,1,1
0.002625550,1,0,0,0,1,0,1,0,1,1
0.002625700,1,1,0,0,1,0,1,0,1,1
0.002625750,0,1,0,0,1,0,1,0,1,1
0.002642400,0,1,0,0,1,0,1,1,1,1
0.002642550,1,0,0,0,1,0,1,1,1,1
0.002661250,1,0,0,0,1,0,1,0,1,1
0.002661400,0,1,0,0,1,0,1,0,1,1
0.002678350,0,1,0,0,1,0,1,1,1,1
0.002678500,1,1,0,0,1,0,1,1,1,1
0.002678550,1,0,0,0,1,0,1,1,1,1
0.002697350,1,0,0,0,1,0,1,0,1,1
0.002697500,1,1,0,0,1,0,1,0,1,1
0.002697550,0,1,0,0,1,0,1,0,1,1
0.002714050,0,1,0,0,1,0,1,1,1,1
0.002714200,1,0,0,0,1,0,1,1,1,1
0.002733400,1,0,0,0,1,0,1,0,1,1
0.002733550,0,1,0,0,1,0,1,0,1,1
0.002749700,0,1,0,0,1,0,1,1,1,1
0.002749850,1,0,0,0,1,0,1,1,1,1
0.002768650,1,0,0,0,1,0,1,0,1,1
0.002768800,0,1,0,0,1,0,1,0,1,1
0.002785450,0,1,0,0,1,0,1,1,1,1
0.002785600,1,1,0,0,1,0,1,1,1,1
0.002785650,1,0,0,0,1,0,1,1,1,1
0.002804500,1,0,0,0,1,0,1,0,1,1
0.002804650,0,1,0,0,1,0,1,0,1,1
0.002821100,0,1,0,0,1,0,1,1,1,1
0.002821250,1,0,0,0,1,0,1,1,1,1
0.002840450,1,0,0,0,1,0,1,0,1,1
0.002840600,1,1,0,0,1,0,1,0,1,1
0.002840650,0,1,0,0,1,0,1,0,1,1
0.002857100,0,1,0,0,1,0,1,1,1,1
0.002857250,1,0,0,0,1,0,1,1,1,1
0.002875800,1,0,0,0,1,0,1,0,1,1
0.002875950,0,1,0,0,1,0,1,0,1,1
0.002892600,0,1,0,0,1,0,1,1,1,1
0.002892750,1,0,0,0,1,0,1,1,1,1
0.002912050,1,0,0,0,1,0,1,0,1,1
0.002912200,0,1,0,0,1,0,1,0,1,1
0.002928800,0,1,0,0,1,0,1,1,1,1
0.002928950,1,0,0,0,1,0,1,1,1,1
0.002947500,1,0,0,0,1,0,1,0,1,1
0.002947650,0,1,0,0,1,0,1,0,1,1
0.002964100,0,1,0,0,1,0,1,1,1,1
0.002964300,1,0,0,0,1,0,1,1,1,1
0.002983200,1,0,0,0,1,0,1,0,1,1
0.002983350,0,1,0,0,1,0,1,0,1,1
0.002999800,0,1,0,0,1,0,1,1,1,1
0.002999950,1,0,0,0,1,0,1,1,1,1
0.003019250,1,0,0,0,1,0,1,0,1,1
0.003019400,1,1,0,0,1,0,1,0,1,1
0.003019450,0,1,0,0,1,0,1,0,1,1
0.003036000,0,1,0,0,1,0,1,1,1,1
0.003036150,1,0,0,0,1,0,1,1,1,1
0.003054850,1,0,0,0,1,0,1,0,1,1
0.003055000,0,1,0,0,1,0,1,0,1,1
0.003071450,0,1,0,0,1,0,1,1,1,1
0.003071600,1,1,0,0,1,0,1,1,1,1
0.003071650,1,0,0,0,1,0,1,1,1,1
0.003091100,1,0,0,0,1,0,1,0,1,1
0.003091250,0,1,0,0,1,0,1,0,1,1
0.003107400,0,1,0,0,1,0,1,1,1,1
0.003107600,1,0,0,0,1,0,1,1,1,1
0.003126900,1,0,0,0,1,0,1,0,1,1
0.003127050,0,1,0,0,1,0,1,0,1,1
0.003143550,0,1,0,0,1,0,1,1,1,1
0.003143700,1,1,0,0,1,0,1,1,1,1
0.003143750,1,0,0,0,1,0,1,1,1,1
0.003162300,1,0,0,0,1,0,1,0,1,1
0.003162450,0,1,0,0,1,0,1,0,1,1
0.003179000,0,1,0,0,1,0,1,1,1,1
0.003179150,1,0,0,0,1,0,1,1,1,1
0.003198250,1,0,0,0,1,0,1,0,1,1
0.003198400,1,1,0,0,1,0,1,0,1,1
0.003198450,0,1,0,0,1,0,1,0,1,1
0.003215200,0,1,0,0,1,0,1,1,1,1
0.003215350,1,0,0,0,1,0,1,1,1,1
0.003234300,1,0,0,0,1,0,1,0,1,1
0.003234450,0,1,0,0,1,0,1,0,1,1
0.003251200,0,1,0,0,1,0,1,1,1,1
0.003251350,1,0,0,0,1,0,1,1,1,1
0.003270300,1,0,0,0,1,0,1,0,1,1
0.003270450,0,1,0,0,1,0,1,0,1,1
0.003286950,0,1,0,0,1,0,1,1,1,1
0.003287100,1,1,0,0,1,0,1,1,1,1
0.003287150,1,0,0,0,1,0,1,1,1,1
0.003306400,1,0,0,0,1,0,1,0,1,1
0.003306550,0,1,0,0,1,0,1,0,1,1
0.003323000,0,1,0,0,1,0,1,1,1,1
0.003323200,1,0,0,0,1,0,1,1,1,1
0.003342300,1,0,0,0,1,0,1,0,1,1
0.003342450,0,1,0,0,1,0,1,0,1,1
0.003359400,0,1,0,0,1,0,1,1,1,1
0.003359550,1,0,0,0,1,0,1,1,1,1
0.003378200,1,0,0,0,1,0,1,0,1,1
0.003378350,0,1,0,0,1,0,1,0,1,1
0.003394550,0,1,0,0,1,0,1,1,1,1
0.003394700,1,1,0,0,1,0,1,1,1,1
0.003394750,1,0,0,0,1,0,1,1,1,1
0.003414050,1,0,0,0,1,0,1,0,1,1
0.003414200,1,1,0,0,1,0,1,0,1,1
0.003414250,0,1,0,0,1,0,1,0,1,1
0.003430600,0,1,0,0,1,0,1,1,1,1
0.003430800,1,0,0,0,1,0,1,1,1,1
0.003449700,1,0,0,0,1,0,1,0,1,1
0.003449850,0,1,0,0,1,0,1,0,1,1
0.003466300,0,1,0,0,1,0,1,1,1,1
0.003466450,1,0,0,0,1,0,1,1,1,1
0.003486000,1,0,0,0,1,0,1,0,1,1
0.003486150,0,1,0,0,1,0,1,0,1,1
0.003502300,0,1,0,0,1,0,1,1,1,1
0.003502450,1,0,0,0,1,0,1,1,1,1
0.003521650,1,0,0,0,1,0,1,0,1,1
0.003521800,1,1,0,0,1,0,1,0,1,1
0.003521850,0,1,0,0,1,0,1,0,1,1
0.003538300,0,1,0,0,1,0,1,1,1,1
0.003538450,1,0,0,0,1,0,1,1,1,1
0.003557250,1,0,0,0,1,0,1,0,1,1
0.003557400,1,1,0,0,1,0,1,0,1,1
0.003557450,0,1,0,0,1,0,1,0,1,1
0.003573750,0,1,0,0,1,0,1,1,1,1
0.003573900,1,0,0,0,1,0,1,1,1,1
0.003593150,1,0,0,0,1,0,1,0,1,1
0.003593300,1,1,0,0,1,0,1,0,1,1
0.003593350,0,1,0,0,1,0,1,0,1,1
0.003609950,0,1,0,0,1,0,1,1,1,1
0.003610100,1,1,0,0,1,0,1,1,1,1
0.003610150,1,0,0,0,1,0,1,1,1,1
0.003629000,1,0,0,0,1,0,1,0,1,1
0.003629150,0,1,0,0,1,0,1,0,1,1
0.003645850,0,1,0,0,1,0,1,1,1,1
0.003646000,1,0,0,0,1,0,1,1,1,1
0.003664500,1,0,0,0,1,0,1,0,1,1
0.003664650,0,1,0,0,1,0,1,0,1,1
0.003681000,0,1,0,0,1,0,1,1,1,1
0.003681150,1,0,0,0,1,0,1,1,1,1
0.003700300,1,0,0,0,1,0,1,0,1,1
0.003700450,0,1,0,0,1,0,1,0,1,1
0.003717200,0,1,0,0,1,0,1,1,1,1
0.003717350,1,0,0,0,1,0,1,1,1,1
0.003735850,1,0,0,0,1,0,1,0,1,1
0.003736000,1,1,0,0,1,0,1,0,1,1
0.003736050,0,1,0,0,1,0,1,0,1,1
0.003752500,0,1,0,0,1,0,1,1,1,1
0.003752650,1,0,0,0,1,0,1,1,1,1
0.003771600,1,0,0,0,1,0,1,0,1,1
0.003771750,0,1,0,0,1,0,1,0,1,1
0.003787900,0,1,0,0,1,0,1,1,1,1
0.003788050,1,0,0,0,1,0,1,1,1,1
0.003806550,1,0,0,0,1,0,1,0,1,1
0.003806700,1,1,0,0,1,0,1,0,1,1
0.003806750,0,1,0,0,1,0,1,0,1,1
0.003823350,0,1,0,0,1,0,1,1,1,1
0.003823550,1,0,0,0,1,0,1,1,1,1
0.003842350,1,0,0,0,1,0,1,0,1,1
0.003842500,0,1,0,0,1,0,1,0,1,1
0.003858700,0,1,0,0,1,0,1,1,1,1
0.003858900,1,0,0,0,1,0,1,1,1,1
0.003877850,1,0,0,0,1,0,1,0,1,1
0.003878000,1,1,0,0,1,0,1,0,1,1
0.003878050,0,1,0,0,1,0,1,0,1,1
0.003894550,0,1,0,0,1,0,1,1,1,1
0.003894750,1,0,0,0,1,0,1,1,1,1
0.003913200,1,0,0,0,1,0,1,0,1,1
0.003913350,0,1,0,0,1,0,1,0,1,1
0.003929750,0,1,0,0,1,0,1,1,1,1
0.003929950,1,0,0,0,1,0,1,1,1,1
0.003949150,1,0,0,0,1,0,1,0,1,1
0.003949300,1,1,0,0,1,0,1,0,1,1
0.003949350,0,1,0,0,1,0,1,0,1,1
0.003965500,0,1,0,0,1,0,1,1,1,1
0.003965650,1,0,0,0,1,0,1,1,1,1
0.003984350,1,0,0,0,1,0,1,0,1,1
0.003984500,0,1,0,0,1,0,1,0,1,1
0.004001000,0,1,0,0,1,0,1,1,1,1
0.004001150,1,0,0,0,1,0,1,1,1,1
0.004020100,1,0,0,0,1,0,1,0,1,1
0.004020250,0,1,0,0,1,0,1,0,1,1
0.004036400,0,1,0,0,1,0,1,1,1,1
0.004036550,1,1,0,0,1,0,1,1,1,1
0.004036600,1,0,0,0,1,0,1,1,1,1
0.004055800,1,0,0,0,1,0,1,0,1,1
0.004055950,0,1,0,0,1,0,1,0,1,1
0.004072150,0,1,0,0,1,0,1,1,1,1
0.004072300,1,0,0,0,1,0,1,1,1,1
0.004090950,1,0,0,0,1,0,1,0,1,1
0.004091150,0,1,0,0,1,0,1,0,1,1
0.004107500,0,1,0,0,1,0,1,1,1,1
0.004107650,1,1,0,0,1,0,1,1,1,1
0.004107700,1,0,0,0,1,0,1,1,1,1
0.004126450,1,0,0,0,1,0,1,0,1,1
0.004126600,0,1,0,0,1,0,1,0,1,1
0.004142850,0,1,0,0,1,0,1,1,1,1
0.004143000,1,0,0,0,1,0,1,1,1,1
0.004161650,1,0,0,0,1,0,1,0,1,1
0.004161850,0,1,0,0,1,0,1,0,1,1
0.004178250,0,1,0,0,1,0,1,1,1,1
0.004178400,1,0,0,0,1,0,1,1,1,1
0.004197500,1,0,0,0,1,0,1,0,1,1
0.004197650,1,1,0,0,1,0,1,0,1,1
0.004197700,0,1,0,0,1,0,1,0,1,1
0.004214000,0,1,0,0,1,0,1,1,1,1
0.004214150,1,0,0,0,1,0,1,1,1,1
0.004232750,1,0,0,0,1,0,1,0,1,1
0.004232950,0,1,0,0,1,0,1,0,1,1
0.004249100,0,1,0,0,1,0,1,1,1,1
0.004249250,1,0,0,0,1,0,1,1,1,1
0.004268000,1,0,0,0,1,0,1,0,1,1
0.004268150,1,1,0,0,1,0,1,0,1,1
0.004268200,0,1,0,0,1,0,1,0,1,1
0.004284600,0,1,0,0,1,0,1,1,1,1
0.004284750,1,1,0,0,1,0,1,1,1,1
0.004284800,1,0,0,0,1,0,1,1,1,1
