Time [s],Value,Parity Error,Framing Error
137.826889450000010,0xF7,,
137.826975849999997,0xBE,,
137.827062250000012,0x00,,
138.326109900000006,0x01,,
138.326196299999992,0x0A,,
138.326282700000007,0x02,,
138.326369099999994,0xE7,,
138.326455549999991,0x23,,
138.326541899999995,0x9A,,
138.326628349999993,0xDF,,
138.326714750000008,0x97,,
138.326801149999994,0x02,,
138.326887499999998,0xF7,,
138.326973949999996,0xBE,,
138.327060350000011,0x00,,
138.826125300000001,0x01,,
138.826211699999988,0x0A,,
138.826298100000002,0x02,,
138.826384499999989,0xE8,,
138.826470900000004,0x23,,
138.826557299999990,0x82,,
138.826643700000005,0xE7,,
138.826730099999992,0x97,,
138.826816500000007,0x02,,
138.826902899999993,0x65,,
138.826989300000008,0x39,,
138.827075699999995,0x00,,
139.326140699999996,0x01,,
139.326227100000011,0x0A,,
139.326313499999998,0x02,,
139.326399900000013,0xE8,,
139.326486299999999,0x23,,
139.326572700000014,0x82,,
139.326659100000001,0xE7,,
139.326745499999987,0x97,,
139.326831900000002,0x02,,
139.326918299999988,0x65,,
139.327004700000003,0x39,,
139.327091099999990,0x00,,
139.826147399999996,0x01,,
139.826233800000011,0x0A,,
139.826320199999998,0x02,,
139.826406600000013,0xE9,,
139.826492999999999,0x23,,
139.826579400000014,0xEA,,
139.826665800000001,0xEE,,
139.826752199999987,0x97,,
139.826838600000002,0x02,,
139.826924999999989,0xD6,,
139.827011400000004,0xF4,,
139.827097799999990,0x00,,
140.326145499999996,0x01,,
140.326231900000010,0x0A,,
140.326318299999997,0x02,,
140.326404700000012,0xE9,,
140.326491099999998,0x23,,
140.326577500000013,0xEA,,
140.326663900000000,0xEE,,
140.326750299999986,0x97,,
140.326836700000001,0x02,,
140.326923099999988,0xD6,,
140.327009500000003,0xF4,,
140.327095899999989,0x00,,
140.826152250000007,0x01,,
140.826238649999993,0x0A,,
140.826325050000008,0x02,,
140.826411449999995,0xEA,,
140.826497850000010,0x23,,
140.826584249999996,0xD2,,
140.826670650000011,0xF6,,
140.826757049999998,0x97,,
140.826843450000013,0x02,,
140.826929849999999,0x82,,
140.827016250000014,0x79,,
140.827102650000000,0x00,,
141.326167650000002,0x01,,
141.326254049999989,0x0A,,
141.326340450000004,0x02,,
141.326426849999990,0xEA,,
141.326513250000005,0x23,,
141.326599649999991,0xD2,,
141.326686050000006,0xF6,,
141.326772449999993,0x97,,
141.326858850000008,0x02,,
141.326945249999994,0x82,,
141.327031650000009,0x79,,
141.327118049999996,0x00,,
141.826182999999986,0x01,,
141.826269400000001,0x0A,,
141.826355799999988,0x02,,
141.826442200000002,0xEB,,
141.826528599999989,0x23,,
141.826615000000004,0xBA,,
141.826701399999990,0xFE,,
141.826787800000005,0x97,,
141.826874199999992,0x02,,
141.826960600000007,0xF1,,
141.827046999999993,0xE5,,
141.827133400000008,0x00,,
142.326189749999998,0x01,,
142.326276150000012,0x0A,,
142.326362549999999,0x02,,
142.326448950000014,0xEB,,
142.326535350000000,0x23,,
142.326621749999987,0xBA,,
142.326708150000002,0xFE,,
142.326794549999988,0x97,,
142.326880950000003,0x02,,
142.326967349999990,0xF1,,
142.327053750000005,0xE5,,
142.327140149999991,0x00,,
142.826196500000009,0x01,,
142.826282899999995,0x0A,,
142.826369300000010,0x02,,
142.826455699999997,0xEC,,
142.826542100000012,0x23,,
142.826628499999998,0xA2,,
142.826714900000013,0x86,,
142.826801300000000,0x98,,
142.826887699999986,0x02,,
142.826974100000001,0x0F,,
142.827060499999988,0x67,,
142.827146900000002,0x00,,
143.326203200000009,0x01,,
143.326289599999996,0x0A,,
143.326376000000010,0x02,,
143.326462399999997,0xEC,,
143.326548800000012,0x23,,
143.326635199999998,0xA2,,
143.326721600000013,0x86,,
143.326808000000000,0x98,,
143.326894399999986,0x02,,
143.326980800000001,0x0F,,
143.327067199999988,0x67,,
143.327153600000003,0x00,,
143.826209949999992,0x01,,
143.826296350000007,0x0A,,
143.826382749999993,0x02,,
143.826469150000008,0xED,,
143.826555549999995,0x23,,
143.826641950000010,0x8A,,
143.826728349999996,0x8E,,
143.826814750000011,0x98,,
143.826901149999998,0x02,,
143.826987550000013,0xBC,,
143.827073949999999,0xEE,,
143.827160350000014,0x00,,
144.326216700000003,0x01,,
144.326303099999990,0x0A,,
144.326389500000005,0x02,,
144.326475899999991,0xED,,
144.326562300000006,0x23,,
144.326648699999993,0x8A,,
144.326735100000008,0x8E,,
144.326821499999994,0x98,,
144.326907900000009,0x02,,
144.326994299999996,0xBC,,
144.327080700000010,0xEE,,
144.327167099999997,0x00,,
144.826223449999986,0x01,,
144.826309850000001,0x0A,,
144.826396249999988,0x02,,
144.826482650000003,0xEE,,
144.826569049999989,0x23,,
144.826655450000004,0xF2,,
144.826741849999991,0x95,,
144.826828250000005,0x98,,
144.826914649999992,0x02,,
144.827001050000007,0x28,,
144.827087449999993,0x86,,
144.827173850000008,0x00,,
145.326230149999986,0x01,,
145.326316550000001,0x0A,,
145.326402949999988,0x02,,
145.326489350000003,0xEE,,
145.326575749999989,0x23,,
145.326662150000004,0xF2,,
145.326748549999991,0x95,,
145.326834950000006,0x98,,
145.326921349999992,0x02,,
145.327007750000007,0x28,,
145.327094149999994,0x86,,
145.327180550000008,0x00,,
145.826245550000010,0x01,,
145.826331949999997,0x0A,,
145.826418350000012,0x02,,
145.826504749999998,0xEF,,
145.826591150000013,0x23,,
145.826677549999999,0xDA,,
145.826763949999986,0x9D,,
145.826850350000001,0x98,,
145.826936749999987,0x02,,
145.827023150000002,0x9B,,
145.827109549999989,0x0F,,
145.827195950000004,0x00,,
146.326252250000010,0x01,,
146.326338649999997,0x0A,,
146.326425050000012,0x02,,
146.326511449999998,0xEF,,
146.326597850000013,0x23,,
146.326684250000000,0xDA,,
146.326770649999986,0x9D,,
146.326857050000001,0x98,,
146.326943449999987,0x02,,
146.327029850000002,0x9B,,
146.327116249999989,0x0F,,
146.327202650000004,0x00,,
146.826267650000005,0x01,,
146.826354049999992,0x0A,,
146.826440450000007,0x02,,
146.826526849999993,0xF0,,
146.826613250000008,0x23,,
146.826699649999995,0xC2,,
146.826786050000010,0xA5,,
146.826872449999996,0x98,,
146.826958850000011,0x02,,
146.827045249999998,0x99,,
146.827131650000013,0x8A,,
146.827218049999999,0x00,,
147.326282999999989,0x01,,
147.326369400000004,0x0A,,
147.326455799999991,0x02,,
147.326542200000006,0xF0,,
147.326628599999992,0x23,,
147.326715000000007,0xC2,,
147.326801399999994,0xA5,,
147.326887800000009,0x98,,
147.326974199999995,0x02,,
147.327060600000010,0x99,,
147.327146999999997,0x8A,,
147.327233400000011,0x00,,
147.826298400000013,0x01,,
147.826384800000000,0x0A,,
147.826471199999986,0x02,,
147.826557600000001,0xF1,,
147.826643999999987,0x23,,
147.826730400000002,0xAA,,
147.826816799999989,0xAD,,
147.826903200000004,0x98,,
147.826989599999990,0x02,,
147.827076000000005,0xEA,,
147.827162399999992,0x16,,
147.827248800000007,0x00,,
148.326296500000012,0x01,,
148.326382899999999,0x0A,,
148.326469300000014,0x02,,
148.326555700000000,0xF1,,
148.326642099999987,0x23,,
148.326728500000002,0xAA,,
148.326814899999988,0xAD,,
148.326901300000003,0x98,,
148.326987699999989,0x02,,
148.327074100000004,0xEA,,
148.327160499999991,0x16,,
148.327246900000006,0x00,,
148.826311849999996,0x01,,
148.826398250000011,0x0A,,
148.826484649999998,0x02,,
148.826571050000013,0xF2,,
148.826657449999999,0x23,,
148.826743850000014,0x92,,
148.826830250000000,0xB5,,
148.826916649999987,0x98,,
148.827003050000002,0x02,,
148.827089449999988,0xBE,,
148.827175850000003,0x9B,,
148.827262249999990,0x00,,
149.326327249999991,0x01,,
149.326413650000006,0x0A,,
149.326500049999993,0x02,,
149.326586450000008,0xF2,,
149.326672849999994,0x23,,
149.326759250000009,0x92,,
149.326845649999996,0xB5,,
149.326932050000011,0x98,,
149.327018449999997,0x02,,
149.327104850000012,0xBE,,
149.327191249999998,0x9B,,
149.327277650000013,0x00,,
149.826333949999992,0x01,,
149.826420350000006,0x0A,,
149.826506749999993,0x02,,
149.826593150000008,0xF3,,
149.826679549999994,0x23,,
149.826765950000009,0xFA,,
149.826852349999996,0xBC,,
149.826938750000011,0x98,,
149.827025149999997,0x02,,
149.827111550000012,0x0D,,
149.827197949999999,0x56,,
149.827284350000014,0x00,,
150.326340700000003,0x01,,
150.326427099999989,0x0A,,
